70CSV  	
// AQ6370 OPTICAL SPECTRUM ANALYZER //                  
25
"CTRWL",1549.646000
"SPAN",  20.000000
"START WL",1539.646000
"STOP WL",1559.646000
"WLFREQ", 0
"REFL", -9.8
"LSCL",10.0
"RESLN",0.020
"AVG",   1
"SMPLAUTO",      1
"SMPL",       5001
"SMPLINTVL",0.0040
"MID"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"RESPARM",12915
"FREQPARM",12915






"[TRACE DATA]"
1539.6460,-210.000
1539.6500, -82.156
1539.6540,-210.000
1539.6580, -78.820
1539.6620, -95.743
1539.6660,-210.000
1539.6700, -85.564
1539.6740,-210.000
1539.6780, -82.451
1539.6820, -92.828
1539.6860, -78.259
1539.6900,-210.000
1539.6940, -75.616
1539.6980, -76.732
1539.7020, -79.623
1539.7060, -77.340
1539.7100, -79.303
1539.7140,-210.000
1539.7180, -77.696
1539.7220, -83.965
1539.7260,-210.000
1539.7300, -75.556
1539.7340, -78.319
1539.7380,-210.000
1539.7420, -80.576
1539.7460,-210.000
1539.7500, -84.265
1539.7540, -74.547
1539.7580, -81.712
1539.7620,-210.000
1539.7660, -76.561
1539.7700,-210.000
1539.7740, -74.451
1539.7780,-210.000
1539.7820, -84.100
1539.7860, -73.845
1539.7900, -79.541
1539.7940,-210.000
1539.7980, -79.630
1539.8020,-210.000
1539.8060, -85.112
1539.8100,-210.000
1539.8140, -73.155
1539.8180,-210.000
1539.8220,-210.000
1539.8260,-210.000
1539.8300, -89.179
1539.8340, -79.763
1539.8380, -78.200
1539.8420, -76.583
1539.8460, -77.212
1539.8500, -83.943
1539.8540, -78.565
1539.8580, -76.179
1539.8620, -74.196
1539.8660, -76.989
1539.8700, -86.574
1539.8740,-210.000
1539.8780, -72.983
1539.8820, -78.193
1539.8860, -78.790
1539.8900,-210.000
1539.8940, -80.963
1539.8980, -74.629
1539.9020,-210.000
1539.9060, -78.841
1539.9100, -82.121
1539.9140,-210.000
1539.9180,-210.000
1539.9220, -90.745
1539.9260, -76.054
1539.9300, -79.050
1539.9340,-210.000
1539.9380, -74.411
1539.9420, -79.181
1539.9460, -76.597
1539.9500, -90.631
1539.9540, -74.732
1539.9580, -79.311
1539.9620,-210.000
1539.9660, -90.214
1539.9700,-210.000
1539.9740, -73.497
1539.9780, -75.235
1539.9820, -84.318
1539.9860, -79.970
1539.9900, -76.144
1539.9940, -77.944
1539.9980,-210.000
1540.0020, -74.642
1540.0060,-210.000
1540.0100,-210.000
1540.0140,-210.000
1540.0180, -81.540
1540.0220, -87.215
1540.0260, -82.580
1540.0300, -78.954
1540.0340, -76.316
1540.0380, -79.317
1540.0420, -74.918
1540.0460, -87.315
1540.0500,-210.000
1540.0540, -84.587
1540.0580, -76.843
