Wavelength [m],Power [dBm]
1.47e-06,-68.6659186
1.47004e-06,-67.6625132
1.47008e-06,-68.4614381
1.47012e-06,-68.0466925
1.47016e-06,-68.0923031
1.4702e-06,-68.1924401
1.47024e-06,-67.9723388
1.47028e-06,-68.5810807
1.47032e-06,-68.0576614
1.47036e-06,-68.0466723
1.4704e-06,-68.4848829
1.47044e-06,-67.9592602
1.47048e-06,-68.0281325
1.47052e-06,-68.7540739
1.47056e-06,-68.2173812
1.4706e-06,-67.85935
1.47064e-06,-67.7123901
1.47068e-06,-68.2969241
1.47072e-06,-68.1427273
1.47076e-06,-67.6586386
1.4708e-06,-68.0479473
1.47084e-06,-68.1195094
1.47088e-06,-67.7522945
1.47092e-06,-68.7771815
1.47096e-06,-67.6474707
1.471e-06,-68.0213339
1.47104e-06,-68.6794671
1.47108e-06,-68.3124509
1.47112e-06,-69.0219984
1.47116e-06,-67.6732248
1.4712e-06,-68.2182553
1.47124e-06,-67.782546
1.47128e-06,-67.2807199
1.47132e-06,-67.6883843
1.47136e-06,-67.9325536
1.4714e-06,-67.2669296
1.47144e-06,-67.9693142
1.47148e-06,-68.0214606
1.47152e-06,-67.7909177
1.47156e-06,-68.1502266
1.4716e-06,-67.7849308
1.47164e-06,-68.0140766
1.47168e-06,-68.1104292
1.47172e-06,-68.2142031
1.47176e-06,-67.3583105
1.4718e-06,-68.444603
1.47184e-06,-67.4431582
1.47188e-06,-67.6238784
1.47192e-06,-67.4751729
1.47196e-06,-67.8064398
1.472e-06,-67.7622141
1.47204e-06,-67.7539215
1.47208e-06,-67.7435829
1.47212e-06,-67.7315086
1.47216e-06,-67.8589493
1.4722e-06,-67.5528549
1.47224e-06,-68.5466018
1.47228e-06,-67.7408677
1.47232e-06,-68.1664795
1.47236e-06,-68.1570488
1.4724e-06,-67.9743384
1.47244e-06,-67.7610153
1.47248e-06,-68.1031611
1.47252e-06,-67.3075648
1.47256e-06,-68.1616465
1.4726e-06,-67.4994431
1.47264e-06,-67.1305241
1.47268e-06,-68.1105715
1.47272e-06,-67.7344014
1.47276e-06,-67.9608301
1.4728e-06,-67.6739381
1.47284e-06,-67.8390713
1.47288e-06,-67.6066404
1.47292e-06,-68.164913
1.47296e-06,-68.1596342
1.473e-06,-68.3629287
1.47304e-06,-67.8874306
1.47308e-06,-67.6851814
