Wavelength [m],Power [dBm]
1.47e-06,-68.9159186
1.47004e-06,-68.1837414
1.47008e-06,-68.7979805
1.47012e-06,-68.3269658
1.47016e-06,-68.3644985
1.4702e-06,-68.9911251
1.47024e-06,-68.928144
1.47028e-06,-68.4485754
1.47032e-06,-68.6987797
1.47036e-06,-68.7221381
1.4704e-06,-68.5232104
1.47044e-06,-68.6144627
1.47048e-06,-68.1419333
1.47052e-06,-68.733488
1.47056e-06,-68.3796902
1.4706e-06,-68.2221059
1.47064e-06,-68.2215404
1.47068e-06,-68.1294888
1.47072e-06,-68.688456
1.47076e-06,-68.1618172
1.4708e-06,-68.5895369
1.47084e-06,-68.4026382
1.47088e-06,-68.3936734
1.47092e-06,-69.1550477
1.47096e-06,-69.1622528
1.471e-06,-68.4158008
1.47104e-06,-69.1552686
1.47108e-06,-68.3356642
1.47112e-06,-69.3907596
1.47116e-06,-68.7253806
1.4712e-06,-68.8385125
1.47124e-06,-68.3270077
1.47128e-06,-68.1501076
1.47132e-06,-68.0430852
1.47136e-06,-68.8925179
1.4714e-06,-68.2920731
1.47144e-06,-68.8420121
1.47148e-06,-69.4902108
1.47152e-06,-68.2611095
1.47156e-06,-67.9057798
1.4716e-06,-69.3380025
1.47164e-06,-68.4925307
1.47168e-06,-68.6979134
1.47172e-06,-68.3952584
1.47176e-06,-67.7630671
1.4718e-06,-68.1497825
1.47184e-06,-68.0159472
1.47188e-06,-67.7620787
1.47192e-06,-68.4374993
1.47196e-06,-68.1516611
1.472e-06,-69.2043784
1.47204e-06,-68.536799
1.47208e-06,-68.1674823
1.47212e-06,-67.8949982
1.47216e-06,-69.1106524
1.4722e-06,-68.0522548
1.47224e-06,-68.9969526
1.47228e-06,-68.344465
1.47232e-06,-68.6938666
1.47236e-06,-68.7886353
1.4724e-06,-68.2407303
1.47244e-06,-68.4962517
1.47248e-06,-69.0501192
1.47252e-06,-67.9659008
1.47256e-06,-69.1304435
1.4726e-06,-68.2850054
1.47264e-06,-68.5538199
1.47268e-06,-68.4177525
1.47272e-06,-68.1794744
1.47276e-06,-68.3955881
1.4728e-06,-68.234702
1.47284e-06,-68.6242627
1.47288e-06,-68.2549542
1.47292e-06,-68.3549271
1.47296e-06,-68.3895884
1.473e-06,-69.1185249
1.47304e-06,-68.0628736
1.47308e-06,-69.0525667
1.47312e-06,-68.7116845
1.47316e-06,-68.6376219
1.4732e-06,-68.2681917
1.47324e-06,-68.589432
1.47328e-06,-68.1734626
1.47332e-06,-68.9603879
1.47336e-06,-68.2988387
1.4734e-06,-68.6143655
1.47344e-06,-68.7534501
1.47348e-06,-68.9239695
1.47352e-06,-68.2647746
1.47356e-06,-68.7177895
1.4736e-06,-68.305379
1.47364e-06,-68.2655719
1.47368e-06,-68.3962558
1.47372e-06,-68.6345166
1.47376e-06,-68.2735501
1.4738e-06,-68.9599102
1.47384e-06,-68.7155363
1.47388e-06,-68.2823229
1.47392e-06,-68.5876143
1.47396e-06,-69.2277648
1.474e-06,-68.2233843
1.47404e-06,-68.3456641
1.47408e-06,-68.4908097
1.47412e-06,-68.9469741
1.47416e-06,-68.1200348
1.4742e-06,-68.2497935
1.47424e-06,-68.6306099
1.47428e-06,-69.2630706
1.47432e-06,-68.0355787
1.47436e-06,-68.5066482
1.4744e-06,-68.2113431
1.47444e-06,-68.7933813
1.47448e-06,-69.1255218
1.47452e-06,-68.2448868
1.47456e-06,-68.2920319
1.4746e-06,-69.1755067
1.47464e-06,-68.6424709
1.47468e-06,-68.6897753
1.47472e-06,-68.6367246
1.47476e-06,-68.6256387
1.4748e-06,-68.699772
1.47484e-06,-68.4073319
1.47488e-06,-68.2750233
1.47492e-06,-69.0823361
1.47496e-06,-69.0192471
1.475e-06,-68.1827702
1.47504e-06,-69.4311187
1.47508e-06,-68.8126596
1.47512e-06,-68.5388206
1.47516e-06,-68.8304186
1.4752e-06,-68.3816599
1.47524e-06,-68.7077497
1.47528e-06,-68.8011421
1.47532e-06,-68.2055224
1.47536e-06,-68.9936621
1.4754e-06,-68.9187291
1.47544e-06,-68.5286885
1.47548e-06,-69.0015513
1.47552e-06,-68.3971036
1.47556e-06,-68.3825328
1.4756e-06,-68.7734377
1.47564e-06,-68.4806332
1.47568e-06,-68.6357035
1.47572e-06,-68.420596
1.47576e-06,-68.5788183
1.4758e-06,-68.6429612
1.47584e-06,-68.3549343
1.47588e-06,-68.3633775
1.47592e-06,-67.9090248
1.47596e-06,-68.5411073
1.476e-06,-68.5499686
1.47604e-06,-68.4146601
1.47608e-06,-68.6339126
1.47612e-06,-68.6574307
1.47616e-06,-68.814979
1.4762e-06,-68.4915452
1.47624e-06,-68.2325071
1.47628e-06,-68.1152231
1.47632e-06,-69.9616102
1.47636e-06,-68.1939703
1.4764e-06,-68.7547124
1.47644e-06,-68.4609271
1.47648e-06,-68.5910482
1.47652e-06,-68.0872373
1.47656e-06,-69.3024198
1.4766e-06,-67.9355652
1.47664e-06,-68.5525124
1.47668e-06,-68.3480649
1.47672e-06,-68.3902558
1.47676e-06,-68.1586149
1.4768e-06,-68.1026814
1.47684e-06,-68.4298139
1.47688e-06,-68.1477512
1.47692e-06,-68.8985361
1.47696e-06,-68.1094831
1.477e-06,-69.1506245
1.47704e-06,-68.5936349
1.47708e-06,-68.5944285
1.47712e-06,-68.7075502
1.47716e-06,-68.2450439
1.4772e-06,-68.5725214
1.47724e-06,-67.8237618
1.47728e-06,-68.0734263
1.47732e-06,-68.053291
1.47736e-06,-68.1061178
1.4774e-06,-68.2325832
1.47744e-06,-68.9271507
1.47748e-06,-68.2059048
1.47752e-06,-68.3173486
1.47756e-06,-68.2092707
1.4776e-06,-68.1937971
1.47764e-06,-69.0306678
1.47768e-06,-68.2766373
1.47772e-06,-67.9397635
1.47776e-06,-68.0988804
1.4778e-06,-68.9836637
1.47784e-06,-67.9179665
1.47788e-06,-68.6541801
1.47792e-06,-68.3771702
1.47796e-06,-67.9499198
1.478e-06,-68.7917516
1.47804e-06,-68.3438156
1.47808e-06,-68.4546399
1.47812e-06,-68.1381651
1.47816e-06,-68.2750456
1.4782e-06,-68.2566863
1.47824e-06,-68.0806486
1.47828e-06,-67.8334103
1.47832e-06,-68.8409916
1.47836e-06,-68.5959724
1.4784e-06,-68.8273249
1.47844e-06,-68.1616197
1.47848e-06,-68.6210329
1.47852e-06,-67.5845155
1.47856e-06,-68.7240293
1.4786e-06,-68.1914557
1.47864e-06,-68.0275087
1.47868e-06,-68.3404006
1.47872e-06,-68.2196012
1.47876e-06,-68.4386557
1.4788e-06,-68.2145756
1.47884e-06,-68.419384
1.47888e-06,-68.1519797
1.47892e-06,-68.3949724
1.47896e-06,-67.9570023
1.479e-06,-68.2504821
1.47904e-06,-68.8439558
1.47908e-06,-68.1766194
1.47912e-06,-68.3755801
1.47916e-06,-68.1354649
1.4792e-06,-68.3077075
1.47924e-06,-68.5256804
1.47928e-06,-68.0693485
1.47932e-06,-67.9021846
1.47936e-06,-68.7865845
1.4794e-06,-68.4006595
1.47944e-06,-68.2846871
1.47948e-06,-68.3253489
1.47952e-06,-68.13039
1.47956e-06,-68.1834403
1.4796e-06,-68.2533361
1.47964e-06,-68.5540477
1.47968e-06,-67.9471979
1.47972e-06,-68.4841012
1.47976e-06,-68.6090594
1.4798e-06,-68.7629734
1.47984e-06,-68.181709
1.47988e-06,-69.5615968
1.47992e-06,-68.0245853
1.47996e-06,-68.0154996
1.48e-06,-68.4652464
1.48004e-06,-68.9382805
1.48008e-06,-67.9916463
1.48012e-06,-67.8070433
1.48016e-06,-67.0739825
1.4802e-06,-66.7623869
1.48024e-06,-66.4216204
1.48028e-06,-65.6114623
1.48032e-06,-63.8795155
1.48036e-06,-61.6012056
1.4804e-06,-54.0249795
1.48044e-06,-46.7022506
1.48048e-06,-40.6373873
1.48052e-06,-34.9986363
1.48056e-06,-27.0894297
1.4806e-06,-13.7359542
1.48064e-06,-11.9372924
1.48068e-06,-11.9475781
1.48072e-06,-13.593022
1.48076e-06,-27.0738106
1.4808e-06,-36.8006955
1.48084e-06,-41.4380662
1.48088e-06,-45.0475051
1.48092e-06,-49.5611199
1.48096e-06,-55.8535937
1.481e-06,-62.9753133
1.48104e-06,-65.3969823
1.48108e-06,-67.1748097
1.48112e-06,-67.3726096
1.48116e-06,-67.6629327
1.4812e-06,-67.5568415
1.48124e-06,-68.0532478
1.48128e-06,-68.4198739
1.48132e-06,-67.7436632
1.48136e-06,-68.5152862
1.4814e-06,-68.2309968
1.48144e-06,-67.8940058
1.48148e-06,-67.7659017
1.48152e-06,-68.7069586
1.48156e-06,-68.36082
1.4816e-06,-68.1895709
1.48164e-06,-68.4418944
1.48168e-06,-68.2754687
1.48172e-06,-68.4553848
1.48176e-06,-68.1851802
1.4818e-06,-68.7102829
1.48184e-06,-68.0790613
1.48188e-06,-68.6570052
1.48192e-06,-68.8853963
1.48196e-06,-68.0518454
1.482e-06,-69.1400671
1.48204e-06,-67.9926302
1.48208e-06,-69.1733291
1.48212e-06,-67.9319386
1.48216e-06,-68.5685944
1.4822e-06,-68.3638378
1.48224e-06,-68.1805229
1.48228e-06,-68.5731542
1.48232e-06,-68.3534006
1.48236e-06,-68.2845921
1.4824e-06,-68.6485156
1.48244e-06,-69.0266147
1.48248e-06,-68.3783726
1.48252e-06,-68.3162007
1.48256e-06,-69.176326
1.4826e-06,-68.106404
1.48264e-06,-69.1787345
1.48268e-06,-68.8662691
1.48272e-06,-68.2010056
1.48276e-06,-68.5947513
1.4828e-06,-68.2380624
1.48284e-06,-68.1154231
1.48288e-06,-68.8010584
1.48292e-06,-68.0306676
1.48296e-06,-68.4398274
1.483e-06,-68.3182485
1.48304e-06,-68.4542217
1.48308e-06,-68.5863613
1.48312e-06,-68.4711528
1.48316e-06,-68.1630906
1.4832e-06,-68.902236
1.48324e-06,-68.1001115
1.48328e-06,-68.8026008
1.48332e-06,-68.2930615
1.48336e-06,-69.1785702
1.4834e-06,-67.9931346
1.48344e-06,-68.5001446
1.48348e-06,-68.5046535
1.48352e-06,-67.9951346
1.48356e-06,-68.6592895
1.4836e-06,-67.9196862
1.48364e-06,-68.7705233
1.48368e-06,-68.470379
1.48372e-06,-68.7561171
1.48376e-06,-68.4703783
1.4838e-06,-68.5696196
1.48384e-06,-69.1311765
1.48388e-06,-68.1973603
1.48392e-06,-68.687775
1.48396e-06,-67.9713478
1.484e-06,-68.5679871
1.48404e-06,-68.6438302
1.48408e-06,-68.3542752
1.48412e-06,-68.2783712
1.48416e-06,-68.8222573
1.4842e-06,-69.4449405
1.48424e-06,-68.9329696
1.48428e-06,-68.4821999
1.48432e-06,-69.3077601
1.48436e-06,-69.3717268
1.4844e-06,-67.8062092
1.48444e-06,-68.7349471
1.48448e-06,-69.0873204
1.48452e-06,-68.7643757
1.48456e-06,-68.5310358
1.4846e-06,-68.5259278
1.48464e-06,-68.2883129
1.48468e-06,-68.4694808
1.48472e-06,-68.6497663
1.48476e-06,-68.5134133
1.4848e-06,-68.8893635
1.48484e-06,-69.2320159
1.48488e-06,-68.6389385
1.48492e-06,-68.7812305
1.48496e-06,-69.0540359
1.485e-06,-69.3210756
1.48504e-06,-68.5986173
1.48508e-06,-69.2149391
1.48512e-06,-68.8862686
1.48516e-06,-68.8120731
1.4852e-06,-68.7479335
1.48524e-06,-68.7104556
1.48528e-06,-68.2897489
1.48532e-06,-69.1299299
1.48536e-06,-68.5174545
1.4854e-06,-68.0617412
1.48544e-06,-68.6712968
1.48548e-06,-68.4756633
1.48552e-06,-69.0877258
1.48556e-06,-68.9246075
1.4856e-06,-68.8442932
1.48564e-06,-69.4161054
1.48568e-06,-68.9834829
1.48572e-06,-68.9518777
1.48576e-06,-68.8317678
1.4858e-06,-68.6766735
1.48584e-06,-69.0147456
1.48588e-06,-68.6815884
1.48592e-06,-68.8311109
1.48596e-06,-68.5862361
1.486e-06,-68.6322741
1.48604e-06,-68.7576644
1.48608e-06,-69.0557245
1.48612e-06,-68.9704609
1.48616e-06,-68.8740486
1.4862e-06,-68.7027685
1.48624e-06,-69.0586278
1.48628e-06,-69.0405664
1.48632e-06,-69.3211855
1.48636e-06,-68.7042969
1.4864e-06,-68.3727861
1.48644e-06,-68.3935449
1.48648e-06,-69.4358476
1.48652e-06,-68.0652525
1.48656e-06,-68.8022202
1.4866e-06,-68.4077509
1.48664e-06,-68.3603641
1.48668e-06,-68.2392983
1.48672e-06,-68.5682237
1.48676e-06,-68.4728758
1.4868e-06,-68.4437445
1.48684e-06,-68.6287733
1.48688e-06,-68.6506353
1.48692e-06,-68.1280159
1.48696e-06,-69.4453478
1.487e-06,-68.6858905
1.48704e-06,-68.3709469
1.48708e-06,-69.1281368
1.48712e-06,-68.3024438
1.48716e-06,-69.3508063
1.4872e-06,-69.0309174
1.48724e-06,-68.9900684
1.48728e-06,-68.7025497
1.48732e-06,-68.5371974
1.48736e-06,-68.5294809
1.4874e-06,-68.7536239
1.48744e-06,-68.4220395
1.48748e-06,-68.9984112
1.48752e-06,-68.7585143
1.48756e-06,-68.4351618
1.4876e-06,-69.2545664
1.48764e-06,-68.8777663
1.48768e-06,-68.1356624
1.48772e-06,-68.4603885
1.48776e-06,-68.3137497
1.4878e-06,-69.0157419
1.48784e-06,-68.5889505
1.48788e-06,-68.5462165
1.48792e-06,-69.1008259
1.48796e-06,-68.5798341
1.488e-06,-68.3787207
1.48804e-06,-68.9489293
1.48808e-06,-68.7962616
1.48812e-06,-68.4169312
1.48816e-06,-68.9469043
1.4882e-06,-68.6956087
1.48824e-06,-68.3566892
1.48828e-06,-68.8504875
1.48832e-06,-68.9075017
1.48836e-06,-68.7247012
1.4884e-06,-68.207943
1.48844e-06,-68.6736969
1.48848e-06,-69.0387118
1.48852e-06,-68.4959074
1.48856e-06,-68.0215586
1.4886e-06,-69.0607473
1.48864e-06,-68.6913495
1.48868e-06,-68.6296002
1.48872e-06,-69.149504
1.48876e-06,-68.4436523
1.4888e-06,-68.8533414
1.48884e-06,-68.7564647
1.48888e-06,-68.3512978
1.48892e-06,-68.427697
1.48896e-06,-68.9853762
1.489e-06,-68.8391042
1.48904e-06,-68.9265956
1.48908e-06,-69.0037278
1.48912e-06,-69.1131404
1.48916e-06,-68.5199943
1.4892e-06,-69.8354147
1.48924e-06,-68.6328275
1.48928e-06,-68.8878515
1.48932e-06,-68.8063828
1.48936e-06,-69.1191036
1.4894e-06,-69.1569316
1.48944e-06,-68.696711
1.48948e-06,-69.2220963
1.48952e-06,-68.1871571
1.48956e-06,-68.7140227
1.4896e-06,-68.2024267
1.48964e-06,-69.0094512
1.48968e-06,-68.7183749
1.48972e-06,-68.5657417
1.48976e-06,-68.9217646
1.4898e-06,-68.5473434
1.48984e-06,-68.9069172
1.48988e-06,-68.3133649
1.48992e-06,-68.5051274
1.48996e-06,-68.9255525
1.49e-06,-68.3066135
1.49004e-06,-68.3802114
1.49008e-06,-68.7972274
1.49012e-06,-68.9111523
1.49016e-06,-68.7278992
1.4902e-06,-68.8810499
1.49024e-06,-68.9615175
1.49028e-06,-68.7649887
1.49032e-06,-68.1117045
1.49036e-06,-69.3098285
1.4904e-06,-68.0460323
1.49044e-06,-68.6062798
1.49048e-06,-68.4787434
1.49052e-06,-68.3879445
1.49056e-06,-67.6673187
1.4906e-06,-68.6408275
1.49064e-06,-68.531543
1.49068e-06,-68.2421141
1.49072e-06,-68.6575024
1.49076e-06,-67.9376518
1.4908e-06,-68.6929134
1.49084e-06,-67.9961183
1.49088e-06,-68.0542226
1.49092e-06,-67.7586711
1.49096e-06,-68.8730671
1.491e-06,-67.8316878
1.49104e-06,-67.8001915
1.49108e-06,-68.8619079
1.49112e-06,-67.7975582
1.49116e-06,-68.4301772
1.4912e-06,-67.8918292
1.49124e-06,-68.3293709
1.49128e-06,-68.2374041
1.49132e-06,-68.0386344
1.49136e-06,-68.0345759
1.4914e-06,-67.9544545
1.49144e-06,-68.0893
1.49148e-06,-67.6402703
1.49152e-06,-67.821958
1.49156e-06,-68.1011475
1.4916e-06,-68.2145372
1.49164e-06,-68.0841622
1.49168e-06,-68.2917878
1.49172e-06,-67.8117643
1.49176e-06,-67.5666924
1.4918e-06,-67.8959618
1.49184e-06,-68.3559714
1.49188e-06,-67.7709743
1.49192e-06,-67.6366674
1.49196e-06,-67.7408869
1.492e-06,-67.4257372
1.49204e-06,-68.1429411
1.49208e-06,-68.0384337
1.49212e-06,-68.3522788
1.49216e-06,-67.2742111
1.4922e-06,-67.5934455
1.49224e-06,-67.9696853
1.49228e-06,-67.3755555
1.49232e-06,-68.3925929
1.49236e-06,-68.0283432
1.4924e-06,-67.7777723
1.49244e-06,-68.0845279
1.49248e-06,-67.6320524
1.49252e-06,-67.6587858
1.49256e-06,-67.912434
1.4926e-06,-67.7217893
1.49264e-06,-67.8422125
1.49268e-06,-67.9804434
1.49272e-06,-67.1142522
1.49276e-06,-67.7828071
1.4928e-06,-67.0971146
1.49284e-06,-67.3165649
1.49288e-06,-67.5725192
1.49292e-06,-67.5215412
1.49296e-06,-67.7179117
