Wavelength [m],Power [dBm]
1.47e-06,-64.7597372
1.47004e-06,-64.7536467
1.47008e-06,-64.8327971
1.47012e-06,-64.8036019
1.47016e-06,-64.7009159
1.4702e-06,-64.851999
1.47024e-06,-64.6636942
1.47028e-06,-64.9378266
1.47032e-06,-64.9900217
1.47036e-06,-64.9619941
1.4704e-06,-65.0559951
1.47044e-06,-65.0696961
1.47048e-06,-65.1383916
1.47052e-06,-64.943598
1.47056e-06,-65.0073707
1.4706e-06,-65.0670929
1.47064e-06,-65.0388118
1.47068e-06,-64.9754329
1.47072e-06,-65.1243294
1.47076e-06,-65.0405523
1.4708e-06,-64.8509829
1.47084e-06,-65.2022521
1.47088e-06,-64.8357543
1.47092e-06,-65.3055133
1.47096e-06,-64.8724453
1.471e-06,-64.9230073
1.47104e-06,-65.1132294
1.47108e-06,-65.3013122
1.47112e-06,-65.0465552
1.47116e-06,-65.1180004
1.4712e-06,-65.0781257
1.47124e-06,-64.8324037
1.47128e-06,-64.6806268
1.47132e-06,-64.9068508
1.47136e-06,-64.880963
1.4714e-06,-64.7613192
1.47144e-06,-65.0303112
1.47148e-06,-65.167396
1.47152e-06,-65.0522046
1.47156e-06,-65.107411
1.4716e-06,-65.4983024
1.47164e-06,-65.1760665
1.47168e-06,-65.3650872
1.47172e-06,-65.0521379
1.47176e-06,-65.0806286
1.4718e-06,-65.3244463
1.47184e-06,-65.0110103
1.47188e-06,-65.0662323
1.47192e-06,-65.0882374
1.47196e-06,-65.6840503
1.472e-06,-65.2725782
1.47204e-06,-65.2394447
1.47208e-06,-65.0715365
1.47212e-06,-65.4173621
1.47216e-06,-65.2378322
1.4722e-06,-65.3011045
1.47224e-06,-65.1778018
1.47228e-06,-65.3313944
1.47232e-06,-65.3779188
1.47236e-06,-65.4735844
1.4724e-06,-65.2509317
1.47244e-06,-65.6075971
1.47248e-06,-65.4508538
1.47252e-06,-65.7799808
1.47256e-06,-65.1391265
1.4726e-06,-65.7686988
1.47264e-06,-65.2838266
1.47268e-06,-65.3196101
1.47272e-06,-65.5706518
1.47276e-06,-65.1792329
