Wavelength [m],Power [dBm]
1.47e-06,-66.2587785
1.47004e-06,-66.1200537
1.47008e-06,-66.0340421
1.47012e-06,-66.1730494
1.47016e-06,-66.0780593
1.4702e-06,-66.6116106
1.47024e-06,-66.0040363
1.47028e-06,-66.2923176
1.47032e-06,-66.397048
1.47036e-06,-65.929832
1.4704e-06,-65.538979
1.47044e-06,-66.4876845
1.47048e-06,-66.15774
1.47052e-06,-66.2115742
1.47056e-06,-66.0091863
1.4706e-06,-66.1489292
1.47064e-06,-66.0491954
1.47068e-06,-66.4294608
1.47072e-06,-65.9081005
1.47076e-06,-66.3207856
1.4708e-06,-65.9622064
1.47084e-06,-66.4342848
1.47088e-06,-66.4040614
1.47092e-06,-65.9898819
1.47096e-06,-66.5964713
1.471e-06,-66.2942935
1.47104e-06,-66.3710088
1.47108e-06,-66.1528508
1.47112e-06,-66.3177423
1.47116e-06,-66.192587
1.4712e-06,-66.2801365
1.47124e-06,-66.0589495
1.47128e-06,-66.0208807
1.47132e-06,-66.1412715
1.47136e-06,-66.4589757
1.4714e-06,-66.3740017
1.47144e-06,-66.3131678
1.47148e-06,-66.3939823
1.47152e-06,-66.5722889
1.47156e-06,-66.5021652
1.4716e-06,-66.1319294
1.47164e-06,-66.8542141
1.47168e-06,-66.0261376
1.47172e-06,-66.5119649
1.47176e-06,-66.2875639
1.4718e-06,-66.2695738
1.47184e-06,-65.9085401
1.47188e-06,-65.7343004
1.47192e-06,-66.2875382
1.47196e-06,-66.2856983
1.472e-06,-66.062156
1.47204e-06,-65.8795441
1.47208e-06,-65.9609395
1.47212e-06,-66.3564942
1.47216e-06,-66.3485425
1.4722e-06,-66.8280699
1.47224e-06,-66.5036967
1.47228e-06,-65.9830281
1.47232e-06,-66.7132903
1.47236e-06,-66.1796103
1.4724e-06,-66.7273208
1.47244e-06,-66.2599745
1.47248e-06,-66.4988297
1.47252e-06,-66.3723276
1.47256e-06,-66.2926944
1.4726e-06,-66.29119
1.47264e-06,-66.2819397
1.47268e-06,-66.6477845
1.47272e-06,-66.1793181
1.47276e-06,-66.4602722
1.4728e-06,-66.1706253
1.47284e-06,-66.3421644
1.47288e-06,-66.1064924
1.47292e-06,-66.5154832
1.47296e-06,-66.3339741
1.473e-06,-66.3700442
1.47304e-06,-66.3356237
1.47308e-06,-66.5913927
1.47312e-06,-66.2560182
1.47316e-06,-66.6866268
1.4732e-06,-66.5116285
1.47324e-06,-66.7736528
1.47328e-06,-66.5120264
1.47332e-06,-66.5243938
1.47336e-06,-66.4956176
1.4734e-06,-66.7523282
1.47344e-06,-66.3417098
1.47348e-06,-66.6407928
1.47352e-06,-65.9717065
1.47356e-06,-66.1936977
1.4736e-06,-66.0124508
1.47364e-06,-66.6601308
1.47368e-06,-66.4517598
1.47372e-06,-66.7846368
1.47376e-06,-66.928202
1.4738e-06,-66.6504211
1.47384e-06,-66.9752187
1.47388e-06,-66.2703986
1.47392e-06,-66.9088671
1.47396e-06,-66.8400909
1.474e-06,-66.5282857
1.47404e-06,-66.6305229
1.47408e-06,-66.3936825
1.47412e-06,-66.261941
1.47416e-06,-66.3987964
1.4742e-06,-66.3209231
1.47424e-06,-66.4621282
1.47428e-06,-66.6063776
1.47432e-06,-65.9702554
1.47436e-06,-66.7622607
1.4744e-06,-66.159853
1.47444e-06,-66.5763596
1.47448e-06,-66.8486394
1.47452e-06,-66.8241875
1.47456e-06,-67.0169489
1.4746e-06,-67.0309721
1.47464e-06,-66.8229729
1.47468e-06,-67.1106349
1.47472e-06,-67.0860785
1.47476e-06,-66.6228727
1.4748e-06,-66.6686306
1.47484e-06,-66.7379494
1.47488e-06,-66.6569971
1.47492e-06,-66.6663123
1.47496e-06,-66.6053541
1.475e-06,-66.7692758
1.47504e-06,-66.9108142
1.47508e-06,-67.0987641
1.47512e-06,-66.4579069
1.47516e-06,-66.6880308
1.4752e-06,-66.7854302
1.47524e-06,-66.8423184
1.47528e-06,-67.1818996
1.47532e-06,-66.6993549
1.47536e-06,-66.7721164
1.4754e-06,-67.0919898
1.47544e-06,-67.0068789
1.47548e-06,-67.0609522
1.47552e-06,-66.6069964
1.47556e-06,-66.4030914
1.4756e-06,-67.0444622
1.47564e-06,-66.9787019
1.47568e-06,-66.8676074
1.47572e-06,-67.1358076
1.47576e-06,-66.7778822
1.4758e-06,-66.744677
1.47584e-06,-66.8074762
1.47588e-06,-66.3847649
1.47592e-06,-66.4262745
1.47596e-06,-66.8616216
1.476e-06,-66.6798247
1.47604e-06,-66.9624568
1.47608e-06,-66.7443868
1.47612e-06,-66.7244978
1.47616e-06,-66.6771517
1.4762e-06,-67.087368
1.47624e-06,-67.1884965
1.47628e-06,-66.5945922
1.47632e-06,-66.7954155
1.47636e-06,-66.5119552
1.4764e-06,-67.1933726
1.47644e-06,-66.4125773
1.47648e-06,-67.0074918
1.47652e-06,-66.5417471
1.47656e-06,-66.9642725
1.4766e-06,-66.5367823
1.47664e-06,-66.711766
1.47668e-06,-66.7583149
1.47672e-06,-67.0619486
1.47676e-06,-66.8189883
1.4768e-06,-66.6968727
1.47684e-06,-66.6575735
1.47688e-06,-66.7555829
1.47692e-06,-67.4061262
1.47696e-06,-67.0581762
1.477e-06,-67.0217338
1.47704e-06,-67.5073218
1.47708e-06,-67.1598559
1.47712e-06,-67.2325335
1.47716e-06,-66.8384945
1.4772e-06,-67.5197
1.47724e-06,-66.8084009
1.47728e-06,-67.0902464
1.47732e-06,-66.6846081
1.47736e-06,-66.7405702
1.4774e-06,-66.7322889
1.47744e-06,-67.0582907
1.47748e-06,-66.9780371
1.47752e-06,-67.328045
1.47756e-06,-67.0390094
1.4776e-06,-67.0111656
1.47764e-06,-66.7860559
1.47768e-06,-67.3461572
1.47772e-06,-66.5878538
1.47776e-06,-67.0442618
1.4778e-06,-67.0440617
1.47784e-06,-67.0877487
1.47788e-06,-67.0573614
1.47792e-06,-67.205121
1.47796e-06,-66.7314039
1.478e-06,-67.3959867
1.47804e-06,-66.5888552
1.47808e-06,-66.8468644
1.47812e-06,-66.4708936
1.47816e-06,-67.3199308
1.4782e-06,-66.6719438
1.47824e-06,-67.3620694
1.47828e-06,-66.7119962
1.47832e-06,-67.184593
1.47836e-06,-67.2433069
1.4784e-06,-67.2427941
1.47844e-06,-67.3501834
1.47848e-06,-67.0833274
1.47852e-06,-67.1469845
1.47856e-06,-66.9271868
1.4786e-06,-67.244957
1.47864e-06,-66.9907976
1.47868e-06,-67.4127171
1.47872e-06,-66.7774654
1.47876e-06,-66.7631815
1.4788e-06,-67.1430962
1.47884e-06,-66.7910281
1.47888e-06,-67.1479868
1.47892e-06,-67.1508805
1.47896e-06,-67.0528593
1.479e-06,-66.6342218
1.47904e-06,-67.5442838
1.47908e-06,-67.3393829
1.47912e-06,-67.0208194
1.47916e-06,-67.1921752
1.4792e-06,-67.4761604
1.47924e-06,-67.3578255
1.47928e-06,-66.7945373
1.47932e-06,-67.0290226
1.47936e-06,-66.9205262
1.4794e-06,-67.2745548
1.47944e-06,-67.1875307
1.47948e-06,-67.5339102
1.47952e-06,-67.3795265
1.47956e-06,-67.5410634
1.4796e-06,-66.7587797
1.47964e-06,-67.6717827
1.47968e-06,-66.8422506
1.47972e-06,-67.6068879
1.47976e-06,-67.2067081
1.4798e-06,-67.6228763
1.47984e-06,-67.1391665
1.47988e-06,-67.0025492
1.47992e-06,-67.2421638
1.47996e-06,-67.7152363
1.48e-06,-67.6108011
1.48004e-06,-67.1761165
1.48008e-06,-67.4474486
1.48012e-06,-67.1662158
1.48016e-06,-67.3936531
1.4802e-06,-67.3032738
1.48024e-06,-67.470566
1.48028e-06,-66.9971779
1.48032e-06,-67.2692767
1.48036e-06,-67.1933281
1.4804e-06,-67.3708692
1.48044e-06,-67.4084474
1.48048e-06,-67.0724941
1.48052e-06,-66.911193
1.48056e-06,-67.1646967
1.4806e-06,-67.1690302
1.48064e-06,-67.8416671
1.48068e-06,-67.4200923
1.48072e-06,-67.9951686
1.48076e-06,-67.5841375
1.4808e-06,-66.9657698
1.48084e-06,-67.0382975
1.48088e-06,-67.5440965
1.48092e-06,-67.2552797
1.48096e-06,-67.2849472
1.481e-06,-67.1954775
1.48104e-06,-67.4378138
1.48108e-06,-68.0188648
1.48112e-06,-67.4600697
1.48116e-06,-67.4544607
1.4812e-06,-67.4233475
1.48124e-06,-67.5454885
1.48128e-06,-67.027205
1.48132e-06,-67.6387459
1.48136e-06,-67.2157543
1.4814e-06,-67.5413514
1.48144e-06,-67.0352919
1.48148e-06,-67.5035422
1.48152e-06,-67.4572315
1.48156e-06,-67.4586504
1.4816e-06,-67.6098356
1.48164e-06,-67.2192934
1.48168e-06,-67.4581096
1.48172e-06,-67.4126774
1.48176e-06,-67.5320157
1.4818e-06,-67.3322934
1.48184e-06,-67.4636932
1.48188e-06,-67.788533
1.48192e-06,-67.8503487
1.48196e-06,-67.6283087
1.482e-06,-67.6251826
1.48204e-06,-67.5757634
1.48208e-06,-67.5112417
1.48212e-06,-67.3130974
1.48216e-06,-67.2747718
1.4822e-06,-67.679195
1.48224e-06,-67.6359922
1.48228e-06,-67.2760118
1.48232e-06,-67.6034645
1.48236e-06,-67.8091865
1.4824e-06,-67.6332128
1.48244e-06,-67.6898749
1.48248e-06,-67.9177243
1.48252e-06,-67.2459442
1.48256e-06,-67.6048028
1.4826e-06,-67.7985274
1.48264e-06,-67.8623903
1.48268e-06,-67.1658513
1.48272e-06,-68.0627472
1.48276e-06,-67.5240451
1.4828e-06,-67.463434
1.48284e-06,-67.7745918
1.48288e-06,-67.5106088
1.48292e-06,-68.1304074
1.48296e-06,-67.3658808
1.483e-06,-67.811461
1.48304e-06,-68.294567
1.48308e-06,-67.7303283
1.48312e-06,-67.6614643
1.48316e-06,-67.6478007
1.4832e-06,-67.6887782
1.48324e-06,-67.7522355
1.48328e-06,-67.7473949
1.48332e-06,-67.6394757
1.48336e-06,-67.4346454
1.4834e-06,-67.2441949
1.48344e-06,-67.6154151
1.48348e-06,-67.6455322
1.48352e-06,-67.9714231
1.48356e-06,-68.0145425
1.4836e-06,-67.9320506
1.48364e-06,-67.0863245
