Wavelength [m],Power [dBm]
1.47e-06,-68.8802296
1.47004e-06,-68.5834297
1.47008e-06,-68.1852275
1.47012e-06,-68.161983
1.47016e-06,-68.1279818
1.4702e-06,-68.4771864
1.47024e-06,-68.285736
1.47028e-06,-68.4392806
1.47032e-06,-67.8416992
1.47036e-06,-67.8822639
1.4704e-06,-67.93982
1.47044e-06,-68.7896874
1.47048e-06,-68.0784072
1.47052e-06,-68.2457984
1.47056e-06,-68.5597569
1.4706e-06,-68.3381189
1.47064e-06,-67.7369275
1.47068e-06,-68.5204932
1.47072e-06,-68.3433511
1.47076e-06,-67.9587121
1.4708e-06,-68.0234199
1.47084e-06,-68.2169611
1.47088e-06,-68.2665316
1.47092e-06,-67.6638128
1.47096e-06,-68.6276485
1.471e-06,-68.2743778
1.47104e-06,-68.5724515
1.47108e-06,-68.5124414
1.47112e-06,-68.5785009
1.47116e-06,-68.1864779
1.4712e-06,-68.1222318
1.47124e-06,-68.1076957
1.47128e-06,-68.2559948
1.47132e-06,-68.0173298
1.47136e-06,-67.9604158
1.4714e-06,-68.2398284
1.47144e-06,-68.2084501
1.47148e-06,-68.4758401
1.47152e-06,-68.447187
1.47156e-06,-68.4433386
1.4716e-06,-68.1020267
1.47164e-06,-68.7621009
1.47168e-06,-67.8160444
1.47172e-06,-68.0663569
1.47176e-06,-68.2800316
1.4718e-06,-67.8373374
1.47184e-06,-68.3836896
1.47188e-06,-68.0712822
1.47192e-06,-67.7688541
1.47196e-06,-67.9909693
1.472e-06,-68.0501587
1.47204e-06,-68.2134616
1.47208e-06,-68.2454823
1.47212e-06,-67.9884043
1.47216e-06,-68.5181322
1.4722e-06,-68.4219244
1.47224e-06,-68.6915553
1.47228e-06,-68.5318866
1.47232e-06,-68.1243595
1.47236e-06,-68.7383472
1.4724e-06,-67.8461107
1.47244e-06,-68.5862806
1.47248e-06,-68.4428838
1.47252e-06,-68.2639578
1.47256e-06,-69.3870244
1.4726e-06,-68.0968267
1.47264e-06,-68.7098097
1.47268e-06,-67.9872303
1.47272e-06,-68.0046656
1.47276e-06,-68.4917504
1.4728e-06,-67.9853159
1.47284e-06,-68.1311493
1.47288e-06,-68.0211125
1.47292e-06,-68.387211
1.47296e-06,-67.6765242
1.473e-06,-68.6071556
1.47304e-06,-68.5036489
1.47308e-06,-68.2114939
1.47312e-06,-68.1887153
1.47316e-06,-68.4129923
1.4732e-06,-68.3567452
1.47324e-06,-68.0836567
1.47328e-06,-68.0405787
1.47332e-06,-68.4687628
1.47336e-06,-67.8412983
1.4734e-06,-68.2339025
1.47344e-06,-68.0639032
1.47348e-06,-68.3967325
1.47352e-06,-68.4967312
1.47356e-06,-68.1843794
1.4736e-06,-68.0058103
1.47364e-06,-68.5128122
1.47368e-06,-68.0041224
1.47372e-06,-68.5921751
1.47376e-06,-67.7133501
1.4738e-06,-68.6661681
1.47384e-06,-68.005368
1.47388e-06,-68.1930298
