Wavelength [m],Power [dBm]
1.47e-06,-67.9264734
1.47004e-06,-68.6030993
1.47008e-06,-68.0746684
1.47012e-06,-68.1930147
1.47016e-06,-68.362231
1.4702e-06,-69.2904896
1.47024e-06,-68.3211421
1.47028e-06,-68.256817
1.47032e-06,-68.2330468
1.47036e-06,-68.1768044
1.4704e-06,-68.061197
1.47044e-06,-68.2525295
1.47048e-06,-67.6941643
1.47052e-06,-68.8086286
1.47056e-06,-68.4732512
1.4706e-06,-68.3851917
1.47064e-06,-67.6898622
1.47068e-06,-68.0344799
1.47072e-06,-68.2921366
1.47076e-06,-67.8707172
1.4708e-06,-68.2573695
1.47084e-06,-68.0148278
1.47088e-06,-68.710083
1.47092e-06,-68.1753884
1.47096e-06,-68.3711142
1.471e-06,-68.1347391
1.47104e-06,-68.5711804
1.47108e-06,-68.2140168
1.47112e-06,-68.3112501
1.47116e-06,-68.1656273
1.4712e-06,-67.742846
1.47124e-06,-67.7520724
1.47128e-06,-68.1406036
1.47132e-06,-67.4515631
1.47136e-06,-68.5056351
1.4714e-06,-67.8541684
1.47144e-06,-67.8772282
1.47148e-06,-68.0101049
1.47152e-06,-67.722679
1.47156e-06,-68.2611049
1.4716e-06,-67.7129827
1.47164e-06,-67.8814792
1.47168e-06,-68.0139933
1.47172e-06,-67.1844595
1.47176e-06,-68.0769756
1.4718e-06,-67.237957
1.47184e-06,-67.4508283
1.47188e-06,-67.7605369
1.47192e-06,-67.8711814
1.47196e-06,-67.888386
1.472e-06,-67.8641006
1.47204e-06,-67.745476
1.47208e-06,-67.6442482
1.47212e-06,-68.1069493
1.47216e-06,-68.0571134
1.4722e-06,-68.2166778
1.47224e-06,-67.8024708
1.47228e-06,-67.9218281
1.47232e-06,-68.6177647
1.47236e-06,-68.0517274
1.4724e-06,-67.8810205
1.47244e-06,-67.6302788
1.47248e-06,-68.2058003
1.47252e-06,-68.0235354
1.47256e-06,-68.2595746
1.4726e-06,-67.6575525
1.47264e-06,-68.1152052
1.47268e-06,-67.5585929
1.47272e-06,-67.5848344
1.47276e-06,-67.9320295
1.4728e-06,-67.8080903
1.47284e-06,-67.4025467
1.47288e-06,-68.4895127
1.47292e-06,-67.9799117
1.47296e-06,-67.8011213
1.473e-06,-67.5995508
1.47304e-06,-68.0366163
1.47308e-06,-67.9503652
1.47312e-06,-67.938963
1.47316e-06,-67.8429589
1.4732e-06,-68.2030994
1.47324e-06,-67.7953752
1.47328e-06,-67.3691526
1.47332e-06,-67.8348136
1.47336e-06,-68.0373884
1.4734e-06,-67.9297079
1.47344e-06,-67.7356871
1.47348e-06,-67.5281171
1.47352e-06,-67.3800106
1.47356e-06,-67.4779642
1.4736e-06,-67.6624233
1.47364e-06,-67.4158693
1.47368e-06,-67.6183246
1.47372e-06,-67.9404781
1.47376e-06,-67.6425266
1.4738e-06,-67.5972195
1.47384e-06,-68.100812
1.47388e-06,-68.2691362
1.47392e-06,-67.916515
1.47396e-06,-68.0850717
1.474e-06,-67.8190089
1.47404e-06,-67.5513157
1.47408e-06,-67.7668631
1.47412e-06,-67.8300159
1.47416e-06,-67.2447076
1.4742e-06,-67.577525
1.47424e-06,-67.715065
1.47428e-06,-67.8550777
1.47432e-06,-67.3604674
1.47436e-06,-68.1993169
1.4744e-06,-67.6458951
1.47444e-06,-67.6616855
1.47448e-06,-67.7278713
1.47452e-06,-67.8098714
1.47456e-06,-67.7243837
1.4746e-06,-68.3697107
1.47464e-06,-67.5887006
1.47468e-06,-67.7387659
1.47472e-06,-67.7799602
1.47476e-06,-68.3839849
1.4748e-06,-67.2668231
1.47484e-06,-67.6588304
1.47488e-06,-67.4451184
1.47492e-06,-67.6542461
1.47496e-06,-67.3770846
1.475e-06,-67.7737617
1.47504e-06,-67.9617474
1.47508e-06,-67.2232048
1.47512e-06,-67.852883
1.47516e-06,-67.4515453
1.4752e-06,-67.6587721
1.47524e-06,-67.7774472
1.47528e-06,-67.8120096
1.47532e-06,-67.728518
1.47536e-06,-67.349941
1.4754e-06,-68.0044972
1.47544e-06,-67.7499971
1.47548e-06,-67.985702
1.47552e-06,-67.6977907
1.47556e-06,-67.0945625
1.4756e-06,-67.4667469
1.47564e-06,-67.6276097
1.47568e-06,-68.1831982
1.47572e-06,-67.9642638
1.47576e-06,-67.7106828
1.4758e-06,-68.3284783
1.47584e-06,-67.6284456
1.47588e-06,-68.0695608
1.47592e-06,-67.4775268
1.47596e-06,-67.5104399
1.476e-06,-67.6548678
1.47604e-06,-67.9329394
1.47608e-06,-67.7355869
1.47612e-06,-67.8237727
1.47616e-06,-67.4813386
1.4762e-06,-67.5341359
1.47624e-06,-67.4549856
1.47628e-06,-67.5672271
1.47632e-06,-68.2527025
1.47636e-06,-67.7039371
1.4764e-06,-68.3690261
1.47644e-06,-67.6666287
1.47648e-06,-67.662585
1.47652e-06,-68.1521503
1.47656e-06,-67.86911
1.4766e-06,-67.646772
1.47664e-06,-67.7113899
1.47668e-06,-67.6161657
1.47672e-06,-67.5024312
1.47676e-06,-67.5469721
1.4768e-06,-67.8683199
1.47684e-06,-67.4738613
1.47688e-06,-67.7318129
1.47692e-06,-68.0231679
1.47696e-06,-67.7355026
1.477e-06,-67.7598888
1.47704e-06,-68.0721605
1.47708e-06,-68.0324571
1.47712e-06,-67.9014726
1.47716e-06,-67.7918841
1.4772e-06,-67.5025982
1.47724e-06,-67.5192983
1.47728e-06,-67.727478
1.47732e-06,-68.4665707
1.47736e-06,-67.2602577
1.4774e-06,-68.0189213
1.47744e-06,-67.7399338
1.47748e-06,-67.8096468
1.47752e-06,-67.7636219
1.47756e-06,-68.3599853
