Wavelength [m],Power [dBm]
1.47e-06,-68.1175123
1.47004e-06,-67.8502068
1.47008e-06,-68.0463133
1.47012e-06,-67.6966478
1.47016e-06,-68.4335884
1.4702e-06,-68.200534
1.47024e-06,-67.9555248
1.47028e-06,-67.6776184
1.47032e-06,-67.8723662
1.47036e-06,-67.8123563
1.4704e-06,-67.3443455
1.47044e-06,-67.5588905
1.47048e-06,-67.9845558
1.47052e-06,-67.9292573
1.47056e-06,-67.5010971
1.4706e-06,-68.0237574
1.47064e-06,-67.8479064
1.47068e-06,-67.8523588
1.47072e-06,-67.3388441
1.47076e-06,-68.1055635
1.4708e-06,-67.7990853
1.47084e-06,-67.4624189
1.47088e-06,-67.2069831
1.47092e-06,-67.6948716
1.47096e-06,-68.1467281
1.471e-06,-67.4042157
1.47104e-06,-67.9784528
1.47108e-06,-68.2090108
1.47112e-06,-67.9246471
1.47116e-06,-68.1894981
1.4712e-06,-67.5515487
1.47124e-06,-67.8383049
1.47128e-06,-67.6283915
1.47132e-06,-67.4320337
1.47136e-06,-68.1241337
1.4714e-06,-68.1140368
1.47144e-06,-67.5549564
1.47148e-06,-67.560744
1.47152e-06,-68.0243287
1.47156e-06,-68.0117704
1.4716e-06,-67.6348663
1.47164e-06,-67.7505855
1.47168e-06,-67.8754984
1.47172e-06,-67.4835259
1.47176e-06,-67.5021285
1.4718e-06,-67.7680925
1.47184e-06,-67.7986469
1.47188e-06,-67.1601919
1.47192e-06,-67.9109039
1.47196e-06,-67.7398927
1.472e-06,-67.7758725
1.47204e-06,-67.7619391
1.47208e-06,-67.3262394
1.47212e-06,-67.263026
1.47216e-06,-67.8480222
1.4722e-06,-67.291534
1.47224e-06,-67.9319886
1.47228e-06,-67.3956734
1.47232e-06,-68.1733355
1.47236e-06,-67.2933459
1.4724e-06,-67.7211192
1.47244e-06,-67.5763883
1.47248e-06,-68.0850449
1.47252e-06,-67.4549809
1.47256e-06,-67.9854089
1.4726e-06,-67.614249
1.47264e-06,-67.5941082
1.47268e-06,-67.7213387
1.47272e-06,-67.9146512
1.47276e-06,-67.6357348
1.4728e-06,-67.6032254
1.47284e-06,-68.042039
1.47288e-06,-67.3870045
1.47292e-06,-67.1974057
1.47296e-06,-67.3402088
1.473e-06,-67.8842582
1.47304e-06,-67.8183991
1.47308e-06,-67.7227815
1.47312e-06,-68.040411
1.47316e-06,-67.8466652
1.4732e-06,-67.8201504
1.47324e-06,-67.9430231
1.47328e-06,-67.1911446
1.47332e-06,-68.0099018
1.47336e-06,-67.7494749
1.4734e-06,-68.3124488
1.47344e-06,-67.3859882
1.47348e-06,-67.5325519
1.47352e-06,-67.4350739
1.47356e-06,-68.3361829
1.4736e-06,-67.7698205
1.47364e-06,-68.2450291
1.47368e-06,-67.9163923
1.47372e-06,-68.1304852
1.47376e-06,-67.7566618
1.4738e-06,-67.6437351
1.47384e-06,-67.5509756
1.47388e-06,-68.0027565
1.47392e-06,-67.7424128
1.47396e-06,-68.3152376
1.474e-06,-67.4813593
1.47404e-06,-67.5409631
1.47408e-06,-67.6879381
1.47412e-06,-67.840425
1.47416e-06,-67.5190949
1.4742e-06,-68.1790981
1.47424e-06,-67.7110614
1.47428e-06,-68.2798159
1.47432e-06,-67.9258511
1.47436e-06,-67.7779215
1.4744e-06,-67.5987914
1.47444e-06,-68.0519229
1.47448e-06,-67.8903143
1.47452e-06,-67.6493544
1.47456e-06,-68.1636978
1.4746e-06,-68.3188905
1.47464e-06,-67.7649289
1.47468e-06,-68.5008007
1.47472e-06,-68.5145303
1.47476e-06,-67.6889339
1.4748e-06,-67.9582748
1.47484e-06,-67.8729821
1.47488e-06,-67.9174433
1.47492e-06,-67.5204496
1.47496e-06,-67.9908698
1.475e-06,-67.5277554
1.47504e-06,-68.4055376
1.47508e-06,-67.8727852
1.47512e-06,-67.8149839
1.47516e-06,-68.0672118
1.4752e-06,-67.9229713
1.47524e-06,-68.2604355
1.47528e-06,-67.8043759
1.47532e-06,-67.8891939
1.47536e-06,-67.8860603
1.4754e-06,-68.3128422
1.47544e-06,-67.8225547
1.47548e-06,-68.0056581
1.47552e-06,-68.3141575
1.47556e-06,-68.0502747
1.4756e-06,-68.0616918
1.47564e-06,-67.9181728
1.47568e-06,-68.2941971
1.47572e-06,-67.7215967
1.47576e-06,-68.2909805
1.4758e-06,-68.2515999
1.47584e-06,-68.0140083
1.47588e-06,-67.8447962
1.47592e-06,-67.4808071
1.47596e-06,-67.5736685
1.476e-06,-67.7513603
1.47604e-06,-67.9292137
1.47608e-06,-67.5573127
1.47612e-06,-67.7038801
1.47616e-06,-67.4679636
1.4762e-06,-68.3524739
1.47624e-06,-67.4829861
1.47628e-06,-67.7712279
1.47632e-06,-68.1594822
1.47636e-06,-67.7080367
1.4764e-06,-67.8309886
1.47644e-06,-68.0183519
1.47648e-06,-67.9586075
1.47652e-06,-67.8262198
1.47656e-06,-68.0855541
1.4766e-06,-67.9951604
1.47664e-06,-67.8268904
1.47668e-06,-67.948052
1.47672e-06,-68.2757809
1.47676e-06,-67.6138953
1.4768e-06,-67.3267771
1.47684e-06,-67.8934584
1.47688e-06,-67.3876611
1.47692e-06,-68.2997341
1.47696e-06,-67.5756432
1.477e-06,-68.2109011
1.47704e-06,-68.171115
1.47708e-06,-67.6463207
1.47712e-06,-68.399268
1.47716e-06,-67.3435946
1.4772e-06,-67.5100118
1.47724e-06,-67.6684985
1.47728e-06,-67.7912238
1.47732e-06,-67.7263944
1.47736e-06,-67.8444416
1.4774e-06,-67.7104698
1.47744e-06,-68.0965733
1.47748e-06,-68.1035665
1.47752e-06,-67.8328964
1.47756e-06,-67.6915103
1.4776e-06,-67.6300341
1.47764e-06,-67.9444562
1.47768e-06,-68.1949079
1.47772e-06,-67.4712474
1.47776e-06,-67.7512495
1.4778e-06,-68.1705803
1.47784e-06,-68.2940393
1.47788e-06,-67.6610894
1.47792e-06,-68.138548
1.47796e-06,-67.4978632
1.478e-06,-67.9945722
1.47804e-06,-67.8118297
1.47808e-06,-68.0845545
1.47812e-06,-67.4720662
1.47816e-06,-67.6835129
1.4782e-06,-67.8145706
1.47824e-06,-68.2108703
1.47828e-06,-67.7816554
1.47832e-06,-68.2483477
1.47836e-06,-68.3267407
1.4784e-06,-68.344718
1.47844e-06,-67.9991078
1.47848e-06,-68.1203927
1.47852e-06,-68.0166647
1.47856e-06,-68.0038161
1.4786e-06,-67.5641054
1.47864e-06,-68.17812
1.47868e-06,-68.3021465
1.47872e-06,-67.945129
1.47876e-06,-67.6148897
1.4788e-06,-68.1362627
1.47884e-06,-67.8038724
1.47888e-06,-68.1295264
1.47892e-06,-67.700146
1.47896e-06,-67.9553169
1.479e-06,-68.1865221
1.47904e-06,-68.1628044
1.47908e-06,-68.1669552
1.47912e-06,-67.5206555
1.47916e-06,-68.4851926
1.4792e-06,-68.1826397
1.47924e-06,-68.4750499
1.47928e-06,-67.8954407
1.47932e-06,-67.973157
1.47936e-06,-67.8878578
1.4794e-06,-68.46189
1.47944e-06,-67.6385429
1.47948e-06,-67.655702
1.47952e-06,-68.3935014
1.47956e-06,-67.6827728
1.4796e-06,-68.5002418
1.47964e-06,-68.2757033
1.47968e-06,-68.26676
1.47972e-06,-67.9204333
1.47976e-06,-68.36464
1.4798e-06,-68.6389626
1.47984e-06,-67.9944896
1.47988e-06,-68.081373
1.47992e-06,-68.1985949
1.47996e-06,-67.8636174
1.48e-06,-68.430317
1.48004e-06,-67.8908394
1.48008e-06,-67.9258935
1.48012e-06,-68.6600801
1.48016e-06,-68.1788673
1.4802e-06,-68.0228694
1.48024e-06,-67.9451426
1.48028e-06,-67.612688
1.48032e-06,-67.9332882
1.48036e-06,-68.3182869
1.4804e-06,-67.6290825
1.48044e-06,-68.3529989
1.48048e-06,-67.9312882
1.48052e-06,-69.2013815
1.48056e-06,-68.1644643
1.4806e-06,-68.3627185
1.48064e-06,-68.4288911
1.48068e-06,-68.4750246
1.48072e-06,-68.2474042
1.48076e-06,-68.8474924
1.4808e-06,-68.466321
1.48084e-06,-68.2936014
1.48088e-06,-68.8542508
1.48092e-06,-68.7710971
1.48096e-06,-68.4063855
1.481e-06,-68.5614634
1.48104e-06,-68.5868931
1.48108e-06,-68.749223
1.48112e-06,-68.1123845
1.48116e-06,-68.2499025
1.4812e-06,-67.8572979
1.48124e-06,-68.0855965
1.48128e-06,-68.2744781
1.48132e-06,-68.2137363
1.48136e-06,-68.4253431
1.4814e-06,-67.8006809
1.48144e-06,-69.0169599
1.48148e-06,-67.783061
1.48152e-06,-68.5510201
1.48156e-06,-68.1383903
1.4816e-06,-68.6068649
1.48164e-06,-68.0503691
1.48168e-06,-68.5026581
1.48172e-06,-68.5516749
1.48176e-06,-68.4968319
1.4818e-06,-67.8319029
1.48184e-06,-68.5554627
1.48188e-06,-67.8682287
1.48192e-06,-68.1141953
1.48196e-06,-68.8108313
1.482e-06,-68.4746823
1.48204e-06,-68.2600172
1.48208e-06,-67.9767611
1.48212e-06,-68.6082621
1.48216e-06,-67.8813069
1.4822e-06,-68.0636152
1.48224e-06,-68.281424
1.48228e-06,-68.2064341
1.48232e-06,-68.1563475
1.48236e-06,-68.3997165
1.4824e-06,-68.4021931
1.48244e-06,-68.6875392
1.48248e-06,-68.375956
1.48252e-06,-68.0778267
1.48256e-06,-68.7169634
1.4826e-06,-67.6511124
1.48264e-06,-68.1691095
1.48268e-06,-68.6465199
1.48272e-06,-68.5732528
1.48276e-06,-68.0420538
1.4828e-06,-68.1741981
1.48284e-06,-68.0806322
1.48288e-06,-68.6705938
1.48292e-06,-67.6464629
1.48296e-06,-68.3661879
1.483e-06,-68.4979456
1.48304e-06,-68.5652138
1.48308e-06,-68.3818455
1.48312e-06,-68.6141049
1.48316e-06,-67.9932939
1.4832e-06,-68.2918077
1.48324e-06,-68.0657409
1.48328e-06,-68.5470833
