"Time differences (ps)"	"Normalized correlation g(2)"
4800	0.9923850056639517
4900	1.0422118678730203
5000	1.0006894826987964
5100	1.0505163449078652
5200	1.0505163449078652
5300	0.9550148590071502
5400	1.0380596293555981
5500	0.921796950867771
5600	1.025602913803331
5700	0.9716238130768398
5800	0.984080528629107
5900	0.9965372441813741
6000	0.9591670975245726
6100	1.0380596293555981
6200	1.0629730604601324
6300	1.017298436768486
6400	1.079582014529822
6500	1.0837342530472445
6600	1.0131461982510637
6700	0.984080528629107
6800	1.0422118678730203
6900	0.8885790427283919
7000	1.0214506752859085
7100	0.9591670975245726
7200	1.100343207116934
7300	0.9716238130768398
7400	1.0712775374949772
7500	1.0422118678730203
7600	1.05882082194271
7700	0.942558143454883
7800	0.8719700886587024
7900	1.0754297760123996
8000	0.9757760515942622
8100	0.9757760515942622
8200	0.9674715745594173
8300	0.9384059049374607
8400	1.0546685834252876
8500	0.9716238130768398
8600	0.9384059049374607
8700	1.0837342530472445
8800	0.9384059049374607
8900	0.9716238130768398
9000	0.9508626204897278
9100	1.0463641063904427
9200	1.100343207116934
9300	0.9799282901116846
9400	0.8802745656935471
9500	1.079582014529822
9600	0.9882327671465293
9700	0.9051879967980815
9800	0.984080528629107
9900	0.8719700886587024
10000	0.9965372441813741
10100	0.9716238130768398
10200	0.9757760515942622
10300	1.0006894826987964
10400	0.9301014279026159
10500	0.9134924738329263
10600	0.8595133731064352
10700	0.9508626204897278
10800	1.100343207116934
10900	1.0297551523207533
11000	1.0297551523207533
11100	0.8512088960715904
11200	0.9384059049374607
11300	1.0006894826987964
11400	1.1252566382214684
11500	0.9716238130768398
11600	1.0671252989775548
11700	1.0380596293555981
11800	0.921796950867771
11900	1.1294088767388906
12000	0.9093402353155039
12100	1.0961909685995115
12200	0.8927312812458144
12300	0.9965372441813741
12400	0.9591670975245726
12500	0.9342536664200383
12600	0.86781785014128
12700	0.9384059049374607
12800	0.9342536664200383
12900	0.9384059049374607
13000	0.9176447123503487
13100	0.9923850056639517
13200	0.942558143454883
13300	1.0380596293555981
13400	1.0712775374949772
13500	1.0671252989775548
13600	0.984080528629107
13700	1.079582014529822
13800	1.0546685834252876
13900	1.0878864915646667
14000	0.9301014279026159
14100	1.0006894826987964
14200	1.0712775374949772
14300	0.9342536664200383
14400	1.0131461982510637
14500	0.9467103819723054
14600	0.9508626204897278
14700	0.9508626204897278
14800	0.9342536664200383
14900	0.9384059049374607
15000	0.9882327671465293
15100	0.9923850056639517
15200	1.0297551523207533
15300	1.0006894826987964
15400	1.0089939597336413
15500	0.9259491893851934
15600	1.0380596293555981
15700	0.9550148590071502
15800	0.8553611345890128
15900	0.9965372441813741
16000	1.0546685834252876
16100	0.9384059049374607
16200	1.0754297760123996
16300	0.9342536664200383
16400	1.0505163449078652
16500	0.942558143454883
16600	0.9550148590071502
16700	0.8387521805193232
16800	0.984080528629107
16900	1.0422118678730203
17000	1.0463641063904427
17100	0.921796950867771
17200	0.9301014279026159
17300	1.0505163449078652
17400	1.0339073908381757
17500	0.984080528629107
17600	1.0422118678730203
17700	1.0463641063904427
17800	1.0089939597336413
17900	0.9965372441813741
18000	1.0214506752859085
18100	1.1169521611866235
18200	1.0629730604601324
18300	1.017298436768486
18400	0.9923850056639517
18500	1.0048417212162188
18600	1.0006894826987964
18700	0.9508626204897278
18800	0.9550148590071502
18900	1.0089939597336413
19000	0.9176447123503487
19100	1.1377133537737354
19200	1.0006894826987964
19300	0.9799282901116846
19400	1.0048417212162188
19500	1.1833879774653817
19600	1.216605885604761
19700	1.3951521418539237
19800	2.105184928333153
19900	3.1266356036190612
20000	3.417292299838629
20100	2.391689386035298
20200	1.565393921068242
20300	1.3536297566796998
20400	1.0837342530472445
20500	1.0754297760123996
20600	0.9674715745594173
20700	0.9633193360419949
20800	0.9965372441813741
20900	1.0214506752859085
21000	0.8429044190367456
21100	1.0463641063904427
21200	1.017298436768486
21300	1.0837342530472445
21400	1.133561115256313
21500	1.025602913803331
21600	0.942558143454883
21700	0.984080528629107
21800	1.0048417212162188
21900	1.100343207116934
22000	0.9467103819723054
22100	1.0006894826987964
22200	0.9674715745594173
22300	0.984080528629107
22400	0.7930775568276769
22500	1.0754297760123996
22600	1.079582014529822
22700	1.0131461982510637
22800	0.9591670975245726
22900	0.9342536664200383
23000	1.0546685834252876
23100	1.0089939597336413
23200	0.9051879967980815
23300	0.86781785014128
23400	0.984080528629107
23500	1.0131461982510637
23600	1.0878864915646667
23700	0.9259491893851934
23800	1.0297551523207533
23900	0.9716238130768398
24000	0.942558143454883
24100	1.025602913803331
24200	0.921796950867771
24300	0.9550148590071502
24400	0.9757760515942622
24500	1.0754297760123996
24600	0.9176447123503487
24700	1.0089939597336413
24800	0.9757760515942622
24900	0.9467103819723054
25000	1.121104399704046
25100	1.0214506752859085
25200	0.921796950867771
25300	0.9716238130768398
25400	0.9757760515942622
25500	0.9301014279026159
25600	0.9716238130768398
25700	0.9799282901116846
25800	0.9757760515942622
25900	0.9550148590071502
26000	1.0505163449078652
26100	0.9716238130768398
26200	1.0837342530472445
26300	0.9093402353155039
26400	0.9591670975245726
26500	0.984080528629107
26600	1.0048417212162188
26700	0.984080528629107
26800	0.9799282901116846
26900	1.0297551523207533
27000	1.0380596293555981
27100	0.9093402353155039
27200	0.9882327671465293
27300	0.9716238130768398
27400	1.0131461982510637
27500	1.0048417212162188
27600	1.0629730604601324
27700	1.0505163449078652
27800	0.9882327671465293
27900	0.9882327671465293
28000	1.0505163449078652
28100	0.9508626204897278
28200	0.9965372441813741
28300	0.8844268042109695
28400	0.9799282901116846
28500	1.1044954456343563
28600	1.0131461982510637
28700	0.9259491893851934
28800	1.1252566382214684
28900	0.9674715745594173
29000	0.9799282901116846
29100	0.9176447123503487
29200	0.9716238130768398
29300	1.0712775374949772
29400	1.0006894826987964
29500	1.0754297760123996
29600	1.0131461982510637
29700	1.0006894826987964
29800	0.9674715745594173
29900	1.0339073908381757
30000	0.8345999420019008
30100	0.9301014279026159
30200	0.9550148590071502
30300	0.9923850056639517
30400	1.0463641063904427
30500	1.0089939597336413
30600	1.1044954456343563
30700	1.017298436768486
30800	1.0006894826987964
30900	1.121104399704046
31000	1.0297551523207533
31100	1.0463641063904427
31200	0.9550148590071502
31300	1.0048417212162188
31400	0.9259491893851934
31500	0.942558143454883
31600	0.8885790427283919
31700	1.0546685834252876
31800	0.9757760515942622
31900	0.8968835197632368
32000	0.9799282901116846
32100	0.9882327671465293
32200	1.0214506752859085
32300	1.0380596293555981
32400	1.0961909685995115
32500	1.100343207116934
32600	1.0754297760123996
32700	0.8968835197632368
32800	0.984080528629107
32900	0.9508626204897278
33000	1.1044954456343563
33100	0.9799282901116846
33200	0.9591670975245726
33300	0.9633193360419949
33400	1.0048417212162188
33500	0.9633193360419949
33600	0.984080528629107
33700	1.0131461982510637
33800	0.984080528629107
33900	1.017298436768486
34000	0.9010357582806591
34100	0.9633193360419949
34200	1.025602913803331
34300	1.0048417212162188
34400	1.0006894826987964
34500	0.9923850056639517
34600	1.0505163449078652
34700	0.86781785014128
34800	0.9799282901116846
34900	1.0878864915646667
35000	1.017298436768486
35100	1.100343207116934
35200	0.9923850056639517
35300	0.9467103819723054
35400	0.9965372441813741
35500	1.1127999226692011
35600	1.0131461982510637
35700	0.9757760515942622
35800	1.017298436768486
35900	0.921796950867771
36000	0.9591670975245726
36100	0.9176447123503487
36200	0.9010357582806591
36300	1.1916924545002265
36400	1.05882082194271
36500	0.9134924738329263
36600	1.017298436768486
36700	0.921796950867771
36800	1.0131461982510637
36900	1.0505163449078652
37000	1.0546685834252876
37100	0.8885790427283919
37200	0.9633193360419949
37300	0.9550148590071502
37400	1.0089939597336413
37500	0.9384059049374607
37600	1.0712775374949772
37700	1.0754297760123996
37800	0.9799282901116846
37900	1.0006894826987964
38000	0.9550148590071502
38100	1.0089939597336413
38200	0.9342536664200383
38300	1.2124536470873386
38400	0.9633193360419949
38500	1.0629730604601324
38600	0.9757760515942622
38700	0.9757760515942622
38800	1.0546685834252876
38900	0.9259491893851934
39000	0.9591670975245726
39100	0.9882327671465293
39200	0.9508626204897278
39300	0.9799282901116846
39400	0.9799282901116846
39500	1.025602913803331
39600	0.9508626204897278
39700	0.9301014279026159
39800	0.942558143454883
39900	1.0339073908381757
40000	0.9757760515942622
40100	0.9384059049374607
40200	1.0878864915646667
40300	0.984080528629107
40400	1.0463641063904427
40500	1.0380596293555981
40600	0.9882327671465293
40700	0.9716238130768398
40800	0.9965372441813741
40900	1.079582014529822
41000	1.092038730082089
41100	1.0754297760123996
41200	1.0754297760123996
41300	1.017298436768486
41400	1.0048417212162188
41500	1.0546685834252876
41600	1.05882082194271
41700	1.0380596293555981
41800	0.9384059049374607
41900	0.9882327671465293
42000	1.05882082194271
42100	0.8553611345890128
42200	0.9176447123503487
42300	0.9633193360419949
42400	1.0837342530472445
42500	1.0131461982510637
42600	1.0089939597336413
42700	1.0422118678730203
42800	1.0629730604601324
42900	0.9674715745594173
43000	1.1086476841517787
43100	0.9259491893851934
43200	1.0671252989775548
43300	1.0463641063904427
43400	0.8968835197632368
43500	1.0629730604601324
43600	1.0380596293555981
43700	0.9799282901116846
43800	1.0422118678730203
43900	0.9093402353155039
44000	1.0546685834252876
44100	0.9591670975245726
44200	0.9633193360419949
44300	1.0463641063904427
44400	0.942558143454883
44500	0.9591670975245726
44600	0.9093402353155039
44700	0.9674715745594173
44800	1.0297551523207533
44900	0.921796950867771
45000	0.9674715745594173
45100	0.8512088960715904
45200	0.9508626204897278
45300	1.05882082194271
45400	0.9508626204897278
45500	0.9923850056639517
45600	0.9550148590071502
45700	0.9965372441813741
45800	1.092038730082089
45900	1.025602913803331
46000	0.9882327671465293
46100	0.984080528629107
46200	1.025602913803331
46300	0.9757760515942622
46400	0.9923850056639517
46500	1.1127999226692011
46600	1.0380596293555981
46700	0.9882327671465293
46800	1.0671252989775548
46900	1.0837342530472445
47000	1.05882082194271
47100	0.9633193360419949
47200	0.942558143454883
47300	1.0629730604601324
47400	1.017298436768486
47500	0.8968835197632368
47600	1.0380596293555981
47700	0.8844268042109695
47800	0.8262954649670561
47900	1.092038730082089
48000	1.1875402159828041
48100	0.9965372441813741
48200	0.9882327671465293
48300	1.0463641063904427
48400	0.9674715745594173
48500	1.0214506752859085
48600	0.8968835197632368
48700	1.121104399704046
48800	1.0380596293555981
48900	1.05882082194271
49000	1.0131461982510637
49100	0.9467103819723054
49200	0.9716238130768398
49300	0.9259491893851934
49400	0.9757760515942622
49500	1.0089939597336413
49600	1.0422118678730203
49700	0.9051879967980815
49800	0.9882327671465293
49900	1.025602913803331
