Wavelength [m],Power [dBm]
1.47e-06,-65.1185821
1.47004e-06,-64.8608546
1.47008e-06,-65.0746869
1.47012e-06,-66.2173196
1.47016e-06,-65.4650241
1.4702e-06,-65.8941481
1.47024e-06,-65.5448903
1.47028e-06,-65.7578058
1.47032e-06,-66.078584
1.47036e-06,-65.4658247
1.4704e-06,-64.9205609
1.47044e-06,-65.4860996
1.47048e-06,-64.8125185
1.47052e-06,-65.7898793
1.47056e-06,-64.8026517
1.4706e-06,-64.8471883
1.47064e-06,-64.852101
1.47068e-06,-64.8354938
1.47072e-06,-65.6180426
1.47076e-06,-64.8343991
1.4708e-06,-64.6225073
1.47084e-06,-64.8051793
1.47088e-06,-64.6268392
1.47092e-06,-65.1257083
1.47096e-06,-64.4710359
1.471e-06,-64.58369
1.47104e-06,-65.2599961
1.47108e-06,-65.2817165
1.47112e-06,-65.8322809
1.47116e-06,-64.9186598
1.4712e-06,-64.8939116
1.47124e-06,-64.9666493
1.47128e-06,-65.2386444
1.47132e-06,-65.5864164
1.47136e-06,-65.1921456
1.4714e-06,-65.3159155
1.47144e-06,-65.1882003
1.47148e-06,-65.5073463
1.47152e-06,-65.3129228
1.47156e-06,-64.7945305
1.4716e-06,-64.7608541
1.47164e-06,-65.2205179
1.47168e-06,-65.3018323
1.47172e-06,-65.1046301
1.47176e-06,-64.7305804
1.4718e-06,-64.3471848
1.47184e-06,-64.8690119
1.47188e-06,-65.2008648
1.47192e-06,-65.7799643
1.47196e-06,-64.9978625
1.472e-06,-64.5985817
1.47204e-06,-65.3492909
1.47208e-06,-65.5267417
1.47212e-06,-65.7428407
1.47216e-06,-65.3864684
1.4722e-06,-65.3306583
1.47224e-06,-65.3938901
1.47228e-06,-65.3710785
1.47232e-06,-65.7352872
1.47236e-06,-65.3054075
1.4724e-06,-64.9968224
1.47244e-06,-65.3880722
1.47248e-06,-65.3154278
1.47252e-06,-65.9845334
1.47256e-06,-65.216247
1.4726e-06,-65.0561853
1.47264e-06,-64.7104835
1.47268e-06,-64.762248
1.47272e-06,-65.5517658
1.47276e-06,-64.7270164
1.4728e-06,-64.9078575
1.47284e-06,-65.3489066
1.47288e-06,-64.7054996
1.47292e-06,-65.5735641
1.47296e-06,-64.5576707
1.473e-06,-64.6673432
1.47304e-06,-64.8358326
1.47308e-06,-64.7103931
1.47312e-06,-65.2291707
1.47316e-06,-64.5099659
1.4732e-06,-64.6267725
1.47324e-06,-64.5381521
1.47328e-06,-64.6328549
1.47332e-06,-65.7332683
1.47336e-06,-64.765477
1.4734e-06,-64.9587212
1.47344e-06,-64.9833418
1.47348e-06,-65.0364133
1.47352e-06,-65.6083121
1.47356e-06,-64.9207396
1.4736e-06,-65.3703852
1.47364e-06,-65.2848108
1.47368e-06,-65.6187465
1.47372e-06,-66.3897305
1.47376e-06,-65.458824
1.4738e-06,-66.0028967
1.47384e-06,-65.0742804
1.47388e-06,-65.3578639
1.47392e-06,-65.6399045
1.47396e-06,-65.2160455
1.474e-06,-65.0347099
1.47404e-06,-64.9474462
1.47408e-06,-64.5394891
1.47412e-06,-65.4685841
1.47416e-06,-64.4920063
1.4742e-06,-64.9423054
1.47424e-06,-64.7389581
1.47428e-06,-64.9704402
1.47432e-06,-65.1692328
1.47436e-06,-64.5259211
1.4744e-06,-64.6923847
1.47444e-06,-65.2185031
1.47448e-06,-64.7310157
1.47452e-06,-65.6051979
1.47456e-06,-65.3137434
1.4746e-06,-65.5729855
1.47464e-06,-65.3932593
1.47468e-06,-65.2241921
1.47472e-06,-65.6460398
1.47476e-06,-64.9147491
1.4748e-06,-65.151887
1.47484e-06,-65.2460974
1.47488e-06,-65.0018633
1.47492e-06,-65.4545918
1.47496e-06,-64.87136
1.475e-06,-65.5277406
1.47504e-06,-64.9524506
1.47508e-06,-65.2828618
1.47512e-06,-65.971989
1.47516e-06,-65.3103147
1.4752e-06,-65.1708703
1.47524e-06,-65.2385375
1.47528e-06,-64.8544613
1.47532e-06,-65.6850861
1.47536e-06,-65.2620718
1.4754e-06,-65.4221591
1.47544e-06,-65.4174825
1.47548e-06,-65.2995983
1.47552e-06,-65.6927299
1.47556e-06,-64.9665752
1.4756e-06,-65.3543844
1.47564e-06,-64.7195592
1.47568e-06,-65.0977096
1.47572e-06,-65.5633348
1.47576e-06,-65.4651763
1.4758e-06,-65.2372712
1.47584e-06,-64.9478492
1.47588e-06,-65.209968
1.47592e-06,-65.4483853
1.47596e-06,-65.70989
1.476e-06,-65.3027681
1.47604e-06,-64.7888127
1.47608e-06,-65.1927971
1.47612e-06,-65.6832036
1.47616e-06,-65.2319309
1.4762e-06,-64.7459274
1.47624e-06,-64.6604154
1.47628e-06,-65.2339305
1.47632e-06,-65.1090168
1.47636e-06,-65.6396416
1.4764e-06,-64.8664616
1.47644e-06,-65.2520465
1.47648e-06,-65.2187926
1.47652e-06,-65.6166381
1.47656e-06,-66.0701146
1.4766e-06,-65.1824314
1.47664e-06,-65.1111189
1.47668e-06,-64.9700249
1.47672e-06,-64.7158264
1.47676e-06,-65.2862
1.4768e-06,-64.5518333
1.47684e-06,-64.8086276
1.47688e-06,-64.773245
1.47692e-06,-64.8349298
1.47696e-06,-65.7093938
1.477e-06,-65.6079157
1.47704e-06,-65.5390267
1.47708e-06,-64.9761496
1.47712e-06,-65.6766999
1.47716e-06,-65.7881296
1.4772e-06,-65.1036001
1.47724e-06,-65.2684823
1.47728e-06,-64.9800622
1.47732e-06,-64.9158421
1.47736e-06,-65.5004802
1.4774e-06,-65.3019418
1.47744e-06,-65.5297844
1.47748e-06,-64.8969159
1.47752e-06,-65.8484415
1.47756e-06,-65.8103474
1.4776e-06,-65.6869322
1.47764e-06,-65.3455624
1.47768e-06,-65.5056753
1.47772e-06,-65.2898065
1.47776e-06,-65.2585424
1.4778e-06,-65.3918002
1.47784e-06,-65.2615801
1.47788e-06,-64.6297181
1.47792e-06,-64.851893
1.47796e-06,-65.189383
1.478e-06,-65.1352444
1.47804e-06,-65.1676346
1.47808e-06,-64.7988893
1.47812e-06,-64.9131409
1.47816e-06,-65.5480085
1.4782e-06,-65.1223503
1.47824e-06,-65.0989302
1.47828e-06,-65.175939
1.47832e-06,-65.7593476
1.47836e-06,-65.7387417
1.4784e-06,-66.10443
1.47844e-06,-65.9304858
1.47848e-06,-65.6353765
1.47852e-06,-66.0636415
1.47856e-06,-66.0531226
1.4786e-06,-66.3532242
1.47864e-06,-65.5180844
