Wavelength [m],Power [dBm]
1.47e-06,-64.1456848
1.47004e-06,-64.6359714
1.47008e-06,-64.9385559
1.47012e-06,-64.9828382
1.47016e-06,-65.0127629
1.4702e-06,-64.3371768
1.47024e-06,-64.7975193
1.47028e-06,-65.2454453
1.47032e-06,-64.7987213
1.47036e-06,-64.8851836
1.4704e-06,-64.0374132
1.47044e-06,-64.9683759
1.47048e-06,-64.8553761
1.47052e-06,-64.3702925
1.47056e-06,-64.3025381
1.4706e-06,-63.9227175
1.47064e-06,-64.4625857
1.47068e-06,-64.7484076
1.47072e-06,-64.376447
1.47076e-06,-64.4652993
1.4708e-06,-63.917888
1.47084e-06,-64.1135337
1.47088e-06,-64.623557
1.47092e-06,-64.3621837
1.47096e-06,-64.1097298
1.471e-06,-64.0283124
1.47104e-06,-64.6340697
1.47108e-06,-64.9205882
1.47112e-06,-64.4368504
1.47116e-06,-64.2423022
1.4712e-06,-64.3130664
1.47124e-06,-64.2849086
1.47128e-06,-64.8627788
1.47132e-06,-64.5369914
1.47136e-06,-64.3883252
1.4714e-06,-64.3258275
1.47144e-06,-64.5060149
1.47148e-06,-65.1019707
1.47152e-06,-64.256447
1.47156e-06,-64.2393595
1.4716e-06,-64.4647766
1.47164e-06,-64.5358774
1.47168e-06,-64.7258881
1.47172e-06,-63.9412818
1.47176e-06,-63.8165485
1.4718e-06,-64.1318619
1.47184e-06,-63.9366614
1.47188e-06,-65.1268224
1.47192e-06,-64.3514096
1.47196e-06,-64.2445086
1.472e-06,-64.1524635
1.47204e-06,-64.6037423
1.47208e-06,-64.8323923
1.47212e-06,-64.2672647
1.47216e-06,-64.6148132
1.4722e-06,-64.583218
1.47224e-06,-64.704369
1.47228e-06,-65.3089822
1.47232e-06,-64.7529858
1.47236e-06,-64.4678216
1.4724e-06,-64.3969772
1.47244e-06,-64.5123518
1.47248e-06,-65.2164806
1.47252e-06,-65.0144278
1.47256e-06,-64.7415575
1.4726e-06,-64.6192821
1.47264e-06,-64.0581023
1.47268e-06,-64.806602
1.47272e-06,-64.5363516
1.47276e-06,-64.5891233
1.4728e-06,-64.0846181
