Wavelength [m],Power [dBm]
1.47e-06,-62.8965399
1.47004e-06,-63.3015087
1.47008e-06,-62.9015815
1.47012e-06,-62.6159268
1.47016e-06,-62.9672759
1.4702e-06,-63.3252247
1.47024e-06,-63.217992
1.47028e-06,-62.9583725
1.47032e-06,-62.4122427
1.47036e-06,-62.8999959
1.4704e-06,-62.9604377
1.47044e-06,-63.1252253
1.47048e-06,-63.0364101
1.47052e-06,-62.9882051
1.47056e-06,-63.0317225
1.4706e-06,-63.3902774
1.47064e-06,-63.0918082
1.47068e-06,-62.9589952
1.47072e-06,-62.6236962
1.47076e-06,-62.834698
1.4708e-06,-62.9836887
1.47084e-06,-63.0299473
1.47088e-06,-62.765716
1.47092e-06,-62.5777376
1.47096e-06,-62.8186745
1.471e-06,-62.8621526
1.47104e-06,-63.1191071
1.47108e-06,-63.0363389
1.47112e-06,-62.978007
1.47116e-06,-63.0451277
1.4712e-06,-62.9958183
1.47124e-06,-62.6481735
1.47128e-06,-62.6733299
1.47132e-06,-62.5799533
1.47136e-06,-63.0046891
1.4714e-06,-63.0995039
1.47144e-06,-62.8838165
1.47148e-06,-62.9701428
1.47152e-06,-62.764417
1.47156e-06,-62.9602015
1.4716e-06,-63.312011
1.47164e-06,-63.1304374
1.47168e-06,-63.1079344
1.47172e-06,-62.5736865
1.47176e-06,-62.3797615
1.4718e-06,-62.7206911
1.47184e-06,-62.9808199
1.47188e-06,-62.5103366
1.47192e-06,-62.2431749
1.47196e-06,-62.6577674
1.472e-06,-63.2427663
1.47204e-06,-62.8952366
1.47208e-06,-62.8133395
1.47212e-06,-62.4446159
1.47216e-06,-62.9742357
1.4722e-06,-63.3223664
1.47224e-06,-63.6659523
1.47228e-06,-63.0813633
1.47232e-06,-63.1028279
1.47236e-06,-62.974307
1.4724e-06,-63.2962212
1.47244e-06,-63.2909958
1.47248e-06,-63.0160253
1.47252e-06,-63.0270244
1.47256e-06,-63.3417027
1.4726e-06,-63.345846
1.47264e-06,-63.1981617
1.47268e-06,-62.680482
1.47272e-06,-62.5048928
1.47276e-06,-62.828601
1.4728e-06,-63.1033692
1.47284e-06,-63.1426544
1.47288e-06,-62.5727601
1.47292e-06,-62.6772176
1.47296e-06,-62.754011
1.473e-06,-62.8408684
1.47304e-06,-63.0621213
1.47308e-06,-62.4422762
1.47312e-06,-62.6534959
1.47316e-06,-62.7235777
1.4732e-06,-62.9973404
1.47324e-06,-63.2271649
1.47328e-06,-62.7139302
1.47332e-06,-63.0070148
1.47336e-06,-63.2447469
1.4734e-06,-63.2869876
1.47344e-06,-63.2545966
1.47348e-06,-63.2192159
1.47352e-06,-63.1852021
1.47356e-06,-62.8016781
1.4736e-06,-62.7681545
1.47364e-06,-63.1897306
1.47368e-06,-63.1051102
1.47372e-06,-62.9751676
1.47376e-06,-63.2404731
1.4738e-06,-63.0768123
1.47384e-06,-63.1766743
1.47388e-06,-62.9535514
1.47392e-06,-62.796139
1.47396e-06,-62.8395321
1.474e-06,-63.1437174
1.47404e-06,-63.1502468
1.47408e-06,-62.6451461
