Wavelength [m],Power [dBm]
1.47e-06,-53.9896375
1.47004e-06,-53.8832288
1.47008e-06,-53.6842054
1.47012e-06,-53.706412
1.47016e-06,-53.7836586
1.4702e-06,-53.8872897
1.47024e-06,-53.951521
1.47028e-06,-53.681782
1.47032e-06,-53.5191658
1.47036e-06,-53.5076664
1.4704e-06,-53.7841631
1.47044e-06,-54.0287231
1.47048e-06,-54.0886075
1.47052e-06,-53.8726859
1.47056e-06,-53.96987
1.4706e-06,-53.7887225
1.47064e-06,-53.8574343
1.47068e-06,-53.9260071
1.47072e-06,-53.8703491
1.47076e-06,-54.0147343
1.4708e-06,-53.8715759
1.47084e-06,-53.8506694
1.47088e-06,-53.9954153
1.47092e-06,-54.1072892
1.47096e-06,-54.1680036
1.471e-06,-54.3668228
1.47104e-06,-54.6747882
1.47108e-06,-54.661797
1.47112e-06,-54.6934773
1.47116e-06,-54.6018185
1.4712e-06,-54.5087502
1.47124e-06,-54.328188
1.47128e-06,-54.3731569
1.47132e-06,-54.5576859
1.47136e-06,-54.4095406
1.4714e-06,-54.1464362
1.47144e-06,-54.0638334
1.47148e-06,-54.2229958
1.47152e-06,-54.2538518
1.47156e-06,-54.0377673
1.4716e-06,-54.1496771
1.47164e-06,-54.3255901
1.47168e-06,-54.5216322
1.47172e-06,-54.6870999
1.47176e-06,-54.5858477
1.4718e-06,-54.4621057
1.47184e-06,-54.5487496
1.47188e-06,-54.7049688
1.47192e-06,-54.7312342
1.47196e-06,-54.7819974
1.472e-06,-54.6915824
1.47204e-06,-54.7142744
1.47208e-06,-54.739338
1.47212e-06,-54.7826964
1.47216e-06,-54.8023499
1.4722e-06,-54.526281
1.47224e-06,-54.3213579
1.47228e-06,-54.4432277
1.47232e-06,-54.4889522
1.47236e-06,-54.3296551
1.4724e-06,-54.4797832
1.47244e-06,-54.873229
1.47248e-06,-54.9937482
1.47252e-06,-54.6674251
1.47256e-06,-54.6595589
1.4726e-06,-55.0012705
1.47264e-06,-55.0588239
1.47268e-06,-54.9500259
1.47272e-06,-55.1360586
1.47276e-06,-55.2293198
1.4728e-06,-54.9743228
1.47284e-06,-54.7039452
1.47288e-06,-54.7405083
1.47292e-06,-54.9111231
1.47296e-06,-54.6501782
1.473e-06,-54.6571715
1.47304e-06,-54.811216
1.47308e-06,-54.7893901
1.47312e-06,-54.4126977
1.47316e-06,-54.1522474
1.4732e-06,-54.4020254
1.47324e-06,-54.9258561
1.47328e-06,-54.928734
1.47332e-06,-54.8332057
1.47336e-06,-54.8286824
1.4734e-06,-54.7865478
1.47344e-06,-55.0230383
1.47348e-06,-55.3465143
1.47352e-06,-55.2310985
1.47356e-06,-55.184669
1.4736e-06,-55.2603209
1.47364e-06,-55.3873862
1.47368e-06,-55.6118566
1.47372e-06,-55.6824804
1.47376e-06,-55.7700802
1.4738e-06,-55.3385099
1.47384e-06,-55.3921478
1.47388e-06,-55.6238172
1.47392e-06,-55.6359941
1.47396e-06,-55.4709807
1.474e-06,-55.4173901
1.47404e-06,-55.4819446
1.47408e-06,-55.3212731
1.47412e-06,-55.4513554
1.47416e-06,-55.4274642
1.4742e-06,-55.4407732
1.47424e-06,-55.4841317
1.47428e-06,-55.5500106
1.47432e-06,-55.3750394
1.47436e-06,-55.1897299
1.4744e-06,-55.4863501
1.47444e-06,-55.6508089
1.47448e-06,-55.3505769
1.47452e-06,-55.0049504
1.47456e-06,-55.3266589
1.4746e-06,-55.8066543
1.47464e-06,-55.7109344
1.47468e-06,-55.2987488
1.47472e-06,-55.1697167
1.47476e-06,-55.4372198
1.4748e-06,-55.6317355
1.47484e-06,-55.4427697
1.47488e-06,-55.3789864
1.47492e-06,-55.353061
1.47496e-06,-55.533552
1.475e-06,-55.5063176
1.47504e-06,-55.5042608
1.47508e-06,-55.846812
