Wavelength [m],Power [dBm]
1.47e-06,-64.8201723
1.47004e-06,-64.6460023
1.47008e-06,-64.5394584
1.47012e-06,-64.4480003
1.47016e-06,-64.9814429
1.4702e-06,-65.3572118
1.47024e-06,-64.8672878
1.47028e-06,-64.7543081
1.47032e-06,-63.9590237
1.47036e-06,-65.0551852
1.4704e-06,-64.712392
1.47044e-06,-64.4375298
1.47048e-06,-64.8720835
1.47052e-06,-64.5189108
1.47056e-06,-64.713094
1.4706e-06,-64.9086194
1.47064e-06,-64.2454186
1.47068e-06,-64.8808508
1.47072e-06,-64.3374658
1.47076e-06,-64.5504681
1.4708e-06,-64.8124729
1.47084e-06,-64.6687539
1.47088e-06,-64.6850365
1.47092e-06,-64.2659734
1.47096e-06,-64.3947434
1.471e-06,-64.7623697
1.47104e-06,-64.7770268
1.47108e-06,-64.7125512
1.47112e-06,-65.0278926
1.47116e-06,-64.8027539
1.4712e-06,-65.2442634
1.47124e-06,-64.6727453
1.47128e-06,-64.4138036
1.47132e-06,-64.4323965
1.47136e-06,-64.564706
1.4714e-06,-65.3079731
1.47144e-06,-64.7290699
1.47148e-06,-64.6117005
1.47152e-06,-64.688157
1.47156e-06,-64.4646985
1.4716e-06,-65.0347841
1.47164e-06,-64.724637
1.47168e-06,-64.7623853
1.47172e-06,-64.2369535
1.47176e-06,-64.1573266
1.4718e-06,-64.6371864
1.47184e-06,-63.9680792
1.47188e-06,-64.1539766
1.47192e-06,-64.0583378
1.47196e-06,-64.6124173
1.472e-06,-65.0694046
1.47204e-06,-64.488091
1.47208e-06,-64.3184743
1.47212e-06,-64.1356896
1.47216e-06,-64.9208645
1.4722e-06,-65.217896
1.47224e-06,-65.128453
1.47228e-06,-64.6705171
1.47232e-06,-64.7495173
1.47236e-06,-64.5374056
1.4724e-06,-65.1073975
1.47244e-06,-64.5624851
1.47248e-06,-64.9071445
1.47252e-06,-64.646813
1.47256e-06,-64.5934768
1.4726e-06,-64.8553934
1.47264e-06,-64.1351881
1.47268e-06,-64.4481038
1.47272e-06,-64.0947866
1.47276e-06,-64.718833
1.4728e-06,-65.0977165
1.47284e-06,-64.5059559
