Wavelength [m],Power [dBm]
1.47e-06,-63.7752523
1.47004e-06,-64.0169307
1.47008e-06,-63.4523802
1.47012e-06,-63.6908265
1.47016e-06,-64.0733798
1.4702e-06,-64.3275951
1.47024e-06,-64.0803276
1.47028e-06,-63.9606745
1.47032e-06,-63.4528737
1.47036e-06,-63.6748054
1.4704e-06,-63.79289
1.47044e-06,-63.8775692
1.47048e-06,-64.2884191
1.47052e-06,-63.8485171
1.47056e-06,-63.8700228
1.4706e-06,-63.7879775
1.47064e-06,-63.5172827
1.47068e-06,-63.828808
1.47072e-06,-63.5517283
1.47076e-06,-63.6974547
1.4708e-06,-63.7968779
1.47084e-06,-63.6100397
1.47088e-06,-63.954021
1.47092e-06,-63.6945118
1.47096e-06,-63.8334686
1.471e-06,-63.4903491
1.47104e-06,-63.9589668
1.47108e-06,-64.2351012
1.47112e-06,-63.989193
1.47116e-06,-63.9299337
1.4712e-06,-64.0227088
1.47124e-06,-63.9080787
1.47128e-06,-63.8765667
1.47132e-06,-63.5907704
1.47136e-06,-64.0717316
1.4714e-06,-63.9788559
1.47144e-06,-63.7508231
1.47148e-06,-63.7749818
1.47152e-06,-63.8630129
1.47156e-06,-63.7707748
1.4716e-06,-63.7324394
1.47164e-06,-63.9019627
1.47168e-06,-63.6324827
1.47172e-06,-63.8055347
1.47176e-06,-63.6571453
1.4718e-06,-63.3927908
1.47184e-06,-63.3309556
1.47188e-06,-63.5172166
1.47192e-06,-63.5529185
1.47196e-06,-64.0328795
1.472e-06,-63.7777171
1.47204e-06,-63.8658248
1.47208e-06,-63.4970542
1.47212e-06,-63.5245981
1.47216e-06,-64.2194568
1.4722e-06,-63.9685451
1.47224e-06,-63.9969463
1.47228e-06,-63.5823531
1.47232e-06,-63.8448802
1.47236e-06,-63.7143126
1.4724e-06,-64.1056201
1.47244e-06,-63.9128905
1.47248e-06,-64.1417455
1.47252e-06,-63.9670554
1.47256e-06,-64.2907479
1.4726e-06,-63.6771289
1.47264e-06,-63.8207611
1.47268e-06,-63.7516432
1.47272e-06,-63.7158817
1.47276e-06,-63.8361406
1.4728e-06,-64.1812955
1.47284e-06,-63.6671332
1.47288e-06,-63.6121839
1.47292e-06,-63.8422979
1.47296e-06,-63.5299781
1.473e-06,-63.7082962
1.47304e-06,-63.5382296
1.47308e-06,-63.8852209
1.47312e-06,-63.5865598
1.47316e-06,-63.9832424
1.4732e-06,-63.6177245
1.47324e-06,-63.5054232
1.47328e-06,-64.244807
1.47332e-06,-63.7872282
1.47336e-06,-63.9640357
1.4734e-06,-64.0477421
1.47344e-06,-63.8747764
1.47348e-06,-64.2401527
1.47352e-06,-63.4752957
1.47356e-06,-63.8750768
1.4736e-06,-64.2133246
1.47364e-06,-64.0392354
1.47368e-06,-64.3029707
1.47372e-06,-63.8842847
1.47376e-06,-64.162011
1.4738e-06,-63.8256358
1.47384e-06,-64.0395449
1.47388e-06,-64.2009702
1.47392e-06,-63.8707326
1.47396e-06,-64.0588888
1.474e-06,-63.8480542
1.47404e-06,-63.6543599
1.47408e-06,-63.9157972
1.47412e-06,-63.9679462
1.47416e-06,-63.3651651
1.4742e-06,-63.4219861
1.47424e-06,-63.7409856
1.47428e-06,-63.6719747
1.47432e-06,-63.4916394
1.47436e-06,-63.5137263
1.4744e-06,-63.7859947
1.47444e-06,-63.4887029
1.47448e-06,-64.1249028
1.47452e-06,-63.7975112
1.47456e-06,-64.0077793
1.4746e-06,-64.2922268
1.47464e-06,-64.1523799
1.47468e-06,-64.2317935
1.47472e-06,-64.0048388
1.47476e-06,-64.082097
1.4748e-06,-64.19598
1.47484e-06,-63.9598263
1.47488e-06,-63.7694073
1.47492e-06,-63.8910384
1.47496e-06,-63.7066147
1.475e-06,-63.9065542
1.47504e-06,-64.1596827
1.47508e-06,-64.0972273
1.47512e-06,-64.255147
1.47516e-06,-63.9789762
1.4752e-06,-64.1413254
1.47524e-06,-63.8477341
1.47528e-06,-64.031856
1.47532e-06,-63.9911528
1.47536e-06,-63.8340571
1.4754e-06,-64.3126422
1.47544e-06,-63.8381378
1.47548e-06,-64.3617941
1.47552e-06,-63.6846071
1.47556e-06,-63.7135288
1.4756e-06,-63.8198419
1.47564e-06,-63.7536575
1.47568e-06,-64.4608027
1.47572e-06,-64.0873515
1.47576e-06,-64.0415388
1.4758e-06,-64.5016035
1.47584e-06,-63.8028001
1.47588e-06,-63.8993806
1.47592e-06,-63.7365198
1.47596e-06,-63.9087529
1.476e-06,-64.1016165
1.47604e-06,-63.7100691
1.47608e-06,-63.9175076
1.47612e-06,-63.909426
1.47616e-06,-63.8806903
1.4762e-06,-64.1604767
1.47624e-06,-63.5620379
1.47628e-06,-64.0416685
1.47632e-06,-64.2569742
1.47636e-06,-63.7477145
1.4764e-06,-64.1258983
1.47644e-06,-63.5729175
1.47648e-06,-64.0072717
1.47652e-06,-64.143107
1.47656e-06,-63.9077414
1.4766e-06,-64.225178
1.47664e-06,-63.9540323
1.47668e-06,-63.6221677
1.47672e-06,-63.9242869
1.47676e-06,-63.7656294
1.4768e-06,-63.696295
