Wavelength [m],Power [dBm]
1.47e-06,-64.1882029
1.47004e-06,-64.1270698
1.47008e-06,-64.1155001
1.47012e-06,-64.7923028
1.47016e-06,-64.3088991
1.4702e-06,-64.4287848
1.47024e-06,-64.7419301
1.47028e-06,-64.1529968
1.47032e-06,-64.8530711
1.47036e-06,-64.1806625
1.4704e-06,-64.2729236
1.47044e-06,-64.1183429
1.47048e-06,-64.0907282
1.47052e-06,-64.5576873
1.47056e-06,-63.9320272
1.4706e-06,-64.1855027
1.47064e-06,-63.8638831
1.47068e-06,-63.773434
1.47072e-06,-64.197751
1.47076e-06,-64.041127
1.4708e-06,-64.1467328
1.47084e-06,-63.981936
1.47088e-06,-63.9098945
1.47092e-06,-64.3313028
1.47096e-06,-63.6792942
1.471e-06,-64.0695505
1.47104e-06,-64.2528522
1.47108e-06,-64.342939
1.47112e-06,-64.6990488
1.47116e-06,-64.1895025
1.4712e-06,-64.2788966
1.47124e-06,-63.8641269
1.47128e-06,-64.4410407
1.47132e-06,-64.4183805
1.47136e-06,-64.5662354
1.4714e-06,-64.1567015
1.47144e-06,-64.3494872
1.47148e-06,-64.3328066
1.47152e-06,-64.1340838
1.47156e-06,-63.8282686
1.4716e-06,-63.7895662
1.47164e-06,-64.2862335
1.47168e-06,-64.0697188
1.47172e-06,-63.8739198
1.47176e-06,-63.3751275
1.4718e-06,-63.2817809
1.47184e-06,-63.5459897
1.47188e-06,-64.0341854
1.47192e-06,-64.4492486
1.47196e-06,-63.718677
1.472e-06,-64.1626861
1.47204e-06,-64.1913618
1.47208e-06,-64.3027612
1.47212e-06,-64.4995379
1.47216e-06,-64.2993567
1.4722e-06,-64.3624908
1.47224e-06,-64.5569562
1.47228e-06,-64.5871295
1.47232e-06,-64.7867702
1.47236e-06,-64.1386654
1.4724e-06,-63.8145061
1.47244e-06,-64.1413662
1.47248e-06,-64.0655959
1.47252e-06,-64.7606711
1.47256e-06,-64.1245701
1.4726e-06,-63.9522902
1.47264e-06,-63.6177701
1.47268e-06,-63.879933
1.47272e-06,-64.5043033
1.47276e-06,-63.9590143
1.4728e-06,-63.8637953
1.47284e-06,-64.234085
1.47288e-06,-63.8604057
1.47292e-06,-64.3266982
1.47296e-06,-63.9883189
1.473e-06,-64.2135203
1.47304e-06,-63.7799064
1.47308e-06,-63.7683401
1.47312e-06,-64.3707729
1.47316e-06,-63.3693509
1.4732e-06,-63.5480882
1.47324e-06,-63.7589952
1.47328e-06,-63.6700477
1.47332e-06,-64.2591163
1.47336e-06,-64.1047388
1.4734e-06,-64.4455952
1.47344e-06,-64.243772
1.47348e-06,-64.0362345
1.47352e-06,-64.7168872
1.47356e-06,-64.3641777
1.4736e-06,-64.3381541
1.47364e-06,-64.4253748
1.47368e-06,-64.6608689
1.47372e-06,-65.0129241
1.47376e-06,-64.3405917
1.4738e-06,-64.2305966
1.47384e-06,-64.1901204
1.47388e-06,-64.2031459
1.47392e-06,-64.626844
1.47396e-06,-64.3836338
1.474e-06,-64.2074978
1.47404e-06,-63.9267022
