Wavelength [m],Power [dBm]
1.47e-06,-63.3189643
1.47004e-06,-62.7147444
1.47008e-06,-63.2185914
1.47012e-06,-62.9124747
1.47016e-06,-63.0757048
1.4702e-06,-63.4666771
1.47024e-06,-62.7822693
1.47028e-06,-63.0870069
1.47032e-06,-62.8329907
1.47036e-06,-62.921653
1.4704e-06,-63.0794296
1.47044e-06,-62.653796
1.47048e-06,-63.09676
1.47052e-06,-62.5359294
1.47056e-06,-62.6316074
1.4706e-06,-62.9821351
1.47064e-06,-62.6392712
1.47068e-06,-62.8453217
1.47072e-06,-62.4053835
1.47076e-06,-62.7492488
1.4708e-06,-62.9298932
1.47084e-06,-62.3157499
1.47088e-06,-62.6393447
1.47092e-06,-62.4894196
1.47096e-06,-62.3658485
1.471e-06,-62.608468
1.47104e-06,-62.60934
1.47108e-06,-62.8163036
1.47112e-06,-62.6470468
1.47116e-06,-62.6838366
1.4712e-06,-62.6795727
1.47124e-06,-62.4726079
1.47128e-06,-62.5161673
1.47132e-06,-62.5042447
1.47136e-06,-62.4973423
1.4714e-06,-62.6900246
1.47144e-06,-62.0909148
1.47148e-06,-62.1324827
1.47152e-06,-61.9605605
1.47156e-06,-62.2241127
1.4716e-06,-62.6364286
1.47164e-06,-62.6890456
1.47168e-06,-62.6642954
1.47172e-06,-62.6245819
1.47176e-06,-62.4272421
1.4718e-06,-62.878277
1.47184e-06,-62.359925
1.47188e-06,-62.8174478
1.47192e-06,-62.8284268
1.47196e-06,-62.9559381
1.472e-06,-63.2737897
1.47204e-06,-62.6437454
1.47208e-06,-62.9204545
1.47212e-06,-62.7390291
1.47216e-06,-62.7043039
1.4722e-06,-63.1692571
1.47224e-06,-63.1446687
1.47228e-06,-62.7781177
1.47232e-06,-62.6882833
1.47236e-06,-62.5994001
1.4724e-06,-62.8765738
1.47244e-06,-62.4107167
1.47248e-06,-63.0451116
1.47252e-06,-62.9685093
1.47256e-06,-62.9380347
1.4726e-06,-63.1483272
1.47264e-06,-62.5560365
1.47268e-06,-62.893542
1.47272e-06,-62.9421832
1.47276e-06,-62.744762
1.4728e-06,-63.4534613
1.47284e-06,-62.7193705
1.47288e-06,-62.8103309
1.47292e-06,-62.7207679
1.47296e-06,-62.2896885
1.473e-06,-62.720125
1.47304e-06,-62.2766583
1.47308e-06,-62.3964742
1.47312e-06,-62.4110923
1.47316e-06,-62.231581
1.4732e-06,-62.8451294
1.47324e-06,-62.2251237
1.47328e-06,-62.5466225
1.47332e-06,-62.6435319
1.47336e-06,-62.4700483
1.4734e-06,-62.9051507
1.47344e-06,-62.7823588
1.47348e-06,-62.924822
1.47352e-06,-62.5006561
1.47356e-06,-62.7978573
1.4736e-06,-63.1076433
1.47364e-06,-62.9697572
1.47368e-06,-63.1112885
1.47372e-06,-63.557681
1.47376e-06,-62.9376594
1.4738e-06,-63.1828118
1.47384e-06,-62.6672152
1.47388e-06,-63.0430129
1.47392e-06,-62.6663
