Wavelength [m],Power [dBm]
1.47e-06,-63.7487584
1.47004e-06,-63.921293
1.47008e-06,-63.214416
1.47012e-06,-64.2945902
1.47016e-06,-64.0577161
1.4702e-06,-64.2525708
1.47024e-06,-64.1788902
1.47028e-06,-63.6872582
1.47032e-06,-64.1099431
1.47036e-06,-63.9598531
1.4704e-06,-63.9689345
1.47044e-06,-64.0043871
1.47048e-06,-63.3430738
1.47052e-06,-64.2042848
1.47056e-06,-63.6812593
1.4706e-06,-63.9423863
1.47064e-06,-63.7898588
1.47068e-06,-63.1798531
1.47072e-06,-63.7591817
1.47076e-06,-63.7030278
1.4708e-06,-63.5033147
1.47084e-06,-63.5787786
1.47088e-06,-63.0854066
1.47092e-06,-63.467063
1.47096e-06,-63.4896484
1.471e-06,-63.2952732
1.47104e-06,-63.5985177
1.47108e-06,-63.4511713
1.47112e-06,-63.8777804
1.47116e-06,-63.7017075
1.4712e-06,-63.7376663
1.47124e-06,-63.3737255
1.47128e-06,-63.3880214
1.47132e-06,-63.6900156
1.47136e-06,-64.1352278
1.4714e-06,-63.7829963
1.47144e-06,-63.6204718
1.47148e-06,-63.4618443
1.47152e-06,-63.5053404
1.47156e-06,-63.8615674
1.4716e-06,-64.0785134
1.47164e-06,-63.7093579
1.47168e-06,-63.5210207
1.47172e-06,-63.3643492
1.47176e-06,-63.4940274
1.4718e-06,-63.4408607
1.47184e-06,-63.2740387
1.47188e-06,-63.4143385
1.47192e-06,-63.7742762
1.47196e-06,-63.5625604
1.472e-06,-63.7560779
1.47204e-06,-63.5967754
1.47208e-06,-63.5257645
1.47212e-06,-63.8374692
1.47216e-06,-64.1164967
1.4722e-06,-63.7454513
1.47224e-06,-63.8735651
1.47228e-06,-63.9401566
1.47232e-06,-64.0151362
1.47236e-06,-64.4814751
1.4724e-06,-63.5945544
1.47244e-06,-63.7421494
1.47248e-06,-63.6559886
1.47252e-06,-64.1230386
1.47256e-06,-63.9536645
1.4726e-06,-63.4453425
1.47264e-06,-63.3687857
1.47268e-06,-63.2078504
1.47272e-06,-63.5822879
1.47276e-06,-63.8684203
1.4728e-06,-63.6365661
1.47284e-06,-63.6639223
1.47288e-06,-63.2418113
1.47292e-06,-63.7477193
1.47296e-06,-63.6309937
1.473e-06,-63.2534182
1.47304e-06,-63.165091
1.47308e-06,-62.8566595
1.47312e-06,-63.4245987
1.47316e-06,-63.2133856
1.4732e-06,-63.2560465
1.47324e-06,-63.3997957
1.47328e-06,-63.0249956
1.47332e-06,-63.5926303
1.47336e-06,-63.6942098
1.4734e-06,-63.8288758
1.47344e-06,-63.7202708
1.47348e-06,-63.3292964
1.47352e-06,-63.757076
1.47356e-06,-63.7904653
1.4736e-06,-63.6172079
1.47364e-06,-64.0747054
1.47368e-06,-63.8269612
1.47372e-06,-64.1214775
1.47376e-06,-63.9651244
1.4738e-06,-64.1985115
1.47384e-06,-64.0304133
1.47388e-06,-63.6007925
1.47392e-06,-63.9011766
1.47396e-06,-63.7970954
1.474e-06,-63.7538634
1.47404e-06,-63.8210805
1.47408e-06,-63.3255378
1.47412e-06,-63.5067746
1.47416e-06,-63.5587429
1.4742e-06,-63.5494693
1.47424e-06,-63.6867967
1.47428e-06,-63.219991
1.47432e-06,-63.6983125
1.47436e-06,-63.4216028
1.4744e-06,-63.3675666
1.47444e-06,-63.3055214
1.47448e-06,-62.9978316
1.47452e-06,-63.6981367
1.47456e-06,-63.6852183
1.4746e-06,-63.7937795
1.47464e-06,-63.8193443
1.47468e-06,-63.5370284
1.47472e-06,-64.141887
1.47476e-06,-63.6097078
1.4748e-06,-63.8265061
1.47484e-06,-63.8562823
1.47488e-06,-63.4428023
1.47492e-06,-63.9259053
1.47496e-06,-63.618696
1.475e-06,-63.5901965
1.47504e-06,-63.9654975
1.47508e-06,-63.6396823
1.47512e-06,-64.2620613
1.47516e-06,-63.8121846
1.4752e-06,-63.8161612
1.47524e-06,-63.8134026
1.47528e-06,-63.5448678
1.47532e-06,-63.8026522
1.47536e-06,-63.6915602
1.4754e-06,-63.9567677
1.47544e-06,-64.1856478
1.47548e-06,-63.6176427
1.47552e-06,-63.9960832
1.47556e-06,-63.60561
1.4756e-06,-63.7978201
1.47564e-06,-63.9921143
1.47568e-06,-63.2861358
1.47572e-06,-63.6861563
1.47576e-06,-64.1149316
1.4758e-06,-63.9589671
1.47584e-06,-63.8840885
1.47588e-06,-63.41648
1.47592e-06,-63.5951874
1.47596e-06,-63.710193
1.476e-06,-63.8813402
1.47604e-06,-63.9826253
1.47608e-06,-63.6816927
1.47612e-06,-63.5626223
1.47616e-06,-63.566433
1.4762e-06,-63.6374256
1.47624e-06,-63.5111348
1.47628e-06,-63.6575342
1.47632e-06,-63.3768924
1.47636e-06,-63.6912724
1.4764e-06,-63.6809853
1.47644e-06,-63.599187
1.47648e-06,-63.7148172
1.47652e-06,-63.4042124
1.47656e-06,-64.0524964
1.4766e-06,-63.8718281
1.47664e-06,-63.3628509
1.47668e-06,-63.7885659
1.47672e-06,-62.8564061
1.47676e-06,-63.4473959
1.4768e-06,-63.0009949
1.47684e-06,-63.0708759
1.47688e-06,-63.6378751
1.47692e-06,-63.1690304
1.47696e-06,-63.8779019
1.477e-06,-63.8279053
1.47704e-06,-63.7295191
1.47708e-06,-64.4523146
1.47712e-06,-63.6164607
