Wavelength [m],Power [dBm]
1.47e-06,-66.329723
1.47004e-06,-66.342744
1.47008e-06,-66.8068312
1.47012e-06,-67.2268331
1.47016e-06,-66.5154758
1.4702e-06,-66.5611525
1.47024e-06,-66.8097874
1.47028e-06,-66.9501148
1.47032e-06,-66.855196
1.47036e-06,-66.7604558
1.4704e-06,-66.6132112
1.47044e-06,-66.8173353
1.47048e-06,-66.4728
1.47052e-06,-66.8787187
1.47056e-06,-66.195101
1.4706e-06,-66.5322709
1.47064e-06,-66.4919249
1.47068e-06,-66.5325795
1.47072e-06,-66.891707
1.47076e-06,-65.9974995
1.4708e-06,-66.7239651
1.47084e-06,-66.1420514
1.47088e-06,-66.1478082
1.47092e-06,-66.6064346
1.47096e-06,-65.9847187
1.471e-06,-66.2192696
1.47104e-06,-66.3531204
1.47108e-06,-66.5046255
1.47112e-06,-66.734137
1.47116e-06,-65.9798221
1.4712e-06,-66.7631271
1.47124e-06,-66.4951491
1.47128e-06,-66.2515021
1.47132e-06,-66.6706002
1.47136e-06,-66.2859691
1.4714e-06,-67.0119244
1.47144e-06,-65.8915208
1.47148e-06,-66.7024797
1.47152e-06,-65.658095
1.47156e-06,-65.2775483
1.4716e-06,-65.6139173
1.47164e-06,-66.0360506
1.47168e-06,-66.3320439
1.47172e-06,-66.5171229
1.47176e-06,-65.8451676
1.4718e-06,-66.552945
1.47184e-06,-66.3200133
1.47188e-06,-65.8663501
1.47192e-06,-66.0739648
1.47196e-06,-66.6103822
1.472e-06,-66.7892061
1.47204e-06,-66.6513785
1.47208e-06,-65.9417058
1.47212e-06,-66.7445385
1.47216e-06,-66.6340522
1.4722e-06,-66.5650807
1.47224e-06,-67.1671554
1.47228e-06,-66.7416773
1.47232e-06,-67.1666373
1.47236e-06,-66.40894
1.4724e-06,-66.8476784
1.47244e-06,-66.3300416
1.47248e-06,-66.4359075
1.47252e-06,-66.9344967
1.47256e-06,-66.3538319
1.4726e-06,-66.4920938
1.47264e-06,-66.0908869
1.47268e-06,-66.0400968
1.47272e-06,-66.6658809
1.47276e-06,-66.3032923
1.4728e-06,-66.4882478
1.47284e-06,-66.040247
1.47288e-06,-66.7413453
1.47292e-06,-66.0964847
1.47296e-06,-65.8889242
1.473e-06,-66.0462953
1.47304e-06,-66.204811
1.47308e-06,-65.7836427
1.47312e-06,-66.2543719
1.47316e-06,-65.8853324
1.4732e-06,-66.0440971
1.47324e-06,-66.5837835
1.47328e-06,-65.7123896
1.47332e-06,-66.7983956
1.47336e-06,-66.1739239
1.4734e-06,-66.4445597
1.47344e-06,-66.4345914
1.47348e-06,-66.4269154
1.47352e-06,-66.3492546
1.47356e-06,-66.3130267
1.4736e-06,-66.3960921
1.47364e-06,-66.6000499
1.47368e-06,-66.5756062
1.47372e-06,-66.9298246
1.47376e-06,-66.531787
1.4738e-06,-66.7619453
1.47384e-06,-66.6588468
1.47388e-06,-66.477551
1.47392e-06,-66.8351013
1.47396e-06,-66.5570829
1.474e-06,-66.5128738
1.47404e-06,-66.1809383
1.47408e-06,-66.1199724
1.47412e-06,-67.2208916
1.47416e-06,-66.1445372
1.4742e-06,-66.4105356
1.47424e-06,-66.4199766
1.47428e-06,-65.9134812
1.47432e-06,-66.441419
1.47436e-06,-65.9877645
1.4744e-06,-65.8123464
1.47444e-06,-66.2211801
1.47448e-06,-66.1027479
1.47452e-06,-66.6436411
1.47456e-06,-66.3707095
1.4746e-06,-66.8148373
1.47464e-06,-66.8143838
1.47468e-06,-66.2263962
1.47472e-06,-67.0830786
1.47476e-06,-66.2375997
1.4748e-06,-66.4859356
1.47484e-06,-66.9366833
1.47488e-06,-65.9826375
1.47492e-06,-66.2717898
1.47496e-06,-66.2805293
1.475e-06,-66.7245992
1.47504e-06,-66.8224092
1.47508e-06,-66.4628171
1.47512e-06,-67.2638006
1.47516e-06,-66.625108
1.4752e-06,-66.6081925
1.47524e-06,-66.5179475
1.47528e-06,-66.4092476
1.47532e-06,-66.9484448
1.47536e-06,-66.5352932
1.4754e-06,-66.4970598
1.47544e-06,-66.8566
1.47548e-06,-66.4802218
1.47552e-06,-67.3414314
1.47556e-06,-66.401948
1.4756e-06,-65.9708418
1.47564e-06,-66.5154353
1.47568e-06,-66.2137324
1.47572e-06,-67.0135498
1.47576e-06,-66.3589497
1.4758e-06,-67.0617996
1.47584e-06,-67.0415705
1.47588e-06,-66.1270237
1.47592e-06,-66.2659637
1.47596e-06,-66.391962
1.476e-06,-66.4860892
1.47604e-06,-67.1890522
1.47608e-06,-66.1463301
1.47612e-06,-66.1033709
1.47616e-06,-65.9714622
1.4762e-06,-66.1502911
1.47624e-06,-65.9511164
1.47628e-06,-65.786979
1.47632e-06,-65.8734359
1.47636e-06,-66.5555902
1.4764e-06,-66.0959347
1.47644e-06,-66.5337562
1.47648e-06,-66.5933363
1.47652e-06,-65.911672
1.47656e-06,-67.1005246
1.4766e-06,-66.4954228
1.47664e-06,-66.5780079
1.47668e-06,-66.3068019
1.47672e-06,-65.5489158
1.47676e-06,-66.2448087
1.4768e-06,-66.0425664
1.47684e-06,-66.4084287
1.47688e-06,-66.0616033
1.47692e-06,-66.464897
1.47696e-06,-67.0874122
1.477e-06,-66.6641777
1.47704e-06,-66.6696102
1.47708e-06,-66.3739768
1.47712e-06,-66.4463023
1.47716e-06,-67.0808719
1.4772e-06,-66.1347224
1.47724e-06,-66.015041
1.47728e-06,-66.581832
1.47732e-06,-66.1330709
1.47736e-06,-66.6762616
1.4774e-06,-66.4595236
1.47744e-06,-65.980857
1.47748e-06,-66.4002595
1.47752e-06,-66.5991243
1.47756e-06,-66.4256609
1.4776e-06,-66.3220205
1.47764e-06,-66.654872
1.47768e-06,-66.6767718
1.47772e-06,-66.4208454
1.47776e-06,-66.671855
1.4778e-06,-66.806744
1.47784e-06,-66.2495421
1.47788e-06,-66.0826616
1.47792e-06,-65.8690728
1.47796e-06,-65.867148
1.478e-06,-65.874499
1.47804e-06,-66.4367581
1.47808e-06,-66.5853293
1.47812e-06,-66.0048463
1.47816e-06,-66.4605106
1.4782e-06,-66.5273638
1.47824e-06,-66.8619087
1.47828e-06,-66.1837203
1.47832e-06,-66.7744836
1.47836e-06,-66.5972235
1.4784e-06,-67.2534391
1.47844e-06,-67.2110945
1.47848e-06,-67.5759489
1.47852e-06,-66.6982443
1.47856e-06,-66.6163649
1.4786e-06,-67.3469372
1.47864e-06,-67.10265
1.47868e-06,-67.115479
1.47872e-06,-66.6661422
1.47876e-06,-66.5133801
1.4788e-06,-66.8430571
1.47884e-06,-66.4952636
1.47888e-06,-67.0859527
1.47892e-06,-66.880553
1.47896e-06,-66.2607709
1.479e-06,-67.2249068
1.47904e-06,-66.5109172
1.47908e-06,-66.3519998
1.47912e-06,-66.7965792
1.47916e-06,-65.9729633
1.4792e-06,-66.9142478
1.47924e-06,-66.4082359
1.47928e-06,-66.7158367
1.47932e-06,-67.1662629
1.47936e-06,-66.924261
1.4794e-06,-67.4754143
1.47944e-06,-66.6987835
1.47948e-06,-66.7156769
1.47952e-06,-67.4284654
1.47956e-06,-66.5631529
1.4796e-06,-66.9036693
1.47964e-06,-66.3198076
1.47968e-06,-66.5397714
1.47972e-06,-66.6459254
1.47976e-06,-66.2852462
1.4798e-06,-67.0014358
1.47984e-06,-66.394903
1.47988e-06,-67.0140668
1.47992e-06,-66.746152
1.47996e-06,-66.942581
1.48e-06,-66.809845
1.48004e-06,-67.0933978
1.48008e-06,-66.7485897
1.48012e-06,-67.3475566
1.48016e-06,-66.7034512
1.4802e-06,-66.5120975
1.48024e-06,-66.4973307
1.48028e-06,-66.884418
1.48032e-06,-66.7213273
1.48036e-06,-67.2133618
1.4804e-06,-66.5112619
1.48044e-06,-67.0280769
1.48048e-06,-66.312548
1.48052e-06,-66.8839087
1.48056e-06,-66.8146947
1.4806e-06,-65.7573189
1.48064e-06,-67.46004
1.48068e-06,-66.8066816
1.48072e-06,-67.1798284
1.48076e-06,-67.0725794
1.4808e-06,-66.2071517
1.48084e-06,-66.939837
1.48088e-06,-66.0995271
1.48092e-06,-66.7757302
1.48096e-06,-66.9287904
1.481e-06,-66.488787
1.48104e-06,-66.8054616
1.48108e-06,-66.5775965
1.48112e-06,-66.9740785
1.48116e-06,-67.4214795
1.4812e-06,-66.3949977
1.48124e-06,-67.3990124
1.48128e-06,-66.532964
1.48132e-06,-67.197741
1.48136e-06,-67.3222909
1.4814e-06,-66.4559872
1.48144e-06,-66.7414694
1.48148e-06,-66.4946469
1.48152e-06,-66.3192462
1.48156e-06,-66.8759886
1.4816e-06,-66.1578269
1.48164e-06,-67.0844308
1.48168e-06,-67.023848
1.48172e-06,-66.8148538
1.48176e-06,-67.4738124
1.4818e-06,-66.5891339
1.48184e-06,-67.0182287
1.48188e-06,-67.1063842
1.48192e-06,-67.2814032
1.48196e-06,-67.4320083
1.482e-06,-66.9728858
1.48204e-06,-67.1354513
1.48208e-06,-67.0366039
1.48212e-06,-67.2272468
1.48216e-06,-67.242561
1.4822e-06,-66.9193093
1.48224e-06,-67.0728478
1.48228e-06,-67.2257379
1.48232e-06,-67.37671
1.48236e-06,-67.1805906
1.4824e-06,-66.9145621
1.48244e-06,-66.9051369
1.48248e-06,-67.0511703
1.48252e-06,-66.5708738
1.48256e-06,-66.8401722
1.4826e-06,-66.6619097
1.48264e-06,-67.1468324
1.48268e-06,-66.8084538
1.48272e-06,-67.2045356
1.48276e-06,-67.1599902
1.4828e-06,-66.6274998
1.48284e-06,-67.124116
1.48288e-06,-67.0526842
1.48292e-06,-67.015685
1.48296e-06,-67.1849798
1.483e-06,-66.468879
1.48304e-06,-67.0789706
1.48308e-06,-66.3400418
1.48312e-06,-66.9352078
1.48316e-06,-67.1285538
1.4832e-06,-66.3989627
1.48324e-06,-66.8088864
1.48328e-06,-66.9082083
1.48332e-06,-67.5356179
1.48336e-06,-67.0145271
1.4834e-06,-66.5766265
1.48344e-06,-67.3149773
1.48348e-06,-66.8927461
1.48352e-06,-66.9198186
1.48356e-06,-67.3395394
1.4836e-06,-66.5740693
1.48364e-06,-66.9489658
1.48368e-06,-67.3964371
1.48372e-06,-67.2904176
1.48376e-06,-68.0029334
1.4838e-06,-66.7978376
1.48384e-06,-67.5480861
1.48388e-06,-67.1347674
1.48392e-06,-67.2081513
1.48396e-06,-67.5813746
1.484e-06,-66.681871
1.48404e-06,-67.1437709
1.48408e-06,-67.2011395
1.48412e-06,-66.9116422
1.48416e-06,-67.398008
1.4842e-06,-67.2511479
1.48424e-06,-66.5038827
1.48428e-06,-66.8281202
1.48432e-06,-66.9772077
1.48436e-06,-67.0847186
1.4844e-06,-66.0510758
1.48444e-06,-66.8818308
1.48448e-06,-67.0548861
1.48452e-06,-67.21073
1.48456e-06,-67.1828123
1.4846e-06,-66.2669044
1.48464e-06,-66.336661
1.48468e-06,-66.9794165
1.48472e-06,-66.8432237
1.48476e-06,-67.475114
1.4848e-06,-66.5584337
1.48484e-06,-66.8581382
1.48488e-06,-67.4923273
1.48492e-06,-66.785601
1.48496e-06,-66.8060102
1.485e-06,-67.1988658
1.48504e-06,-66.5971025
1.48508e-06,-67.0155434
1.48512e-06,-66.9388629
1.48516e-06,-67.1139325
1.4852e-06,-66.0520182
1.48524e-06,-66.6189347
1.48528e-06,-66.5140323
1.48532e-06,-66.6278487
1.48536e-06,-66.7315978
1.4854e-06,-66.6740304
1.48544e-06,-66.8314206
1.48548e-06,-67.0137875
1.48552e-06,-67.1198481
1.48556e-06,-67.549473
1.4856e-06,-66.7406138
1.48564e-06,-67.7307485
1.48568e-06,-67.1142353
1.48572e-06,-67.03408
1.48576e-06,-67.4077531
1.4858e-06,-66.6816188
1.48584e-06,-66.7897021
1.48588e-06,-66.4615934
1.48592e-06,-66.7944547
1.48596e-06,-66.7548343
1.486e-06,-65.8396211
1.48604e-06,-67.2726246
1.48608e-06,-66.6436025
1.48612e-06,-66.9744733
1.48616e-06,-67.0113744
1.4862e-06,-66.633867
1.48624e-06,-67.0949531
1.48628e-06,-66.9509747
1.48632e-06,-66.8013022
1.48636e-06,-66.5047852
1.4864e-06,-66.3913263
1.48644e-06,-67.3979726
1.48648e-06,-67.4530651
1.48652e-06,-67.8890381
1.48656e-06,-66.8409281
1.4866e-06,-66.7011361
1.48664e-06,-67.4652331
1.48668e-06,-67.4387482
1.48672e-06,-67.3050917
1.48676e-06,-66.5331405
1.4868e-06,-67.1074081
1.48684e-06,-66.5824131
1.48688e-06,-66.7718703
1.48692e-06,-67.2833597
1.48696e-06,-66.3712741
1.487e-06,-67.0227319
1.48704e-06,-67.1774763
1.48708e-06,-66.5658089
1.48712e-06,-67.3982065
1.48716e-06,-66.9028471
1.4872e-06,-67.3674927
1.48724e-06,-67.0667009
1.48728e-06,-66.9238287
1.48732e-06,-67.2877136
1.48736e-06,-66.5746535
1.4874e-06,-66.8420665
1.48744e-06,-67.2199832
1.48748e-06,-66.9564398
1.48752e-06,-66.5655369
1.48756e-06,-66.7713975
1.4876e-06,-67.0718368
1.48764e-06,-66.8346891
1.48768e-06,-66.999052
1.48772e-06,-66.5151137
1.48776e-06,-66.5205201
1.4878e-06,-67.242381
1.48784e-06,-66.844732
1.48788e-06,-67.2386356
1.48792e-06,-66.499455
1.48796e-06,-66.3447384
1.488e-06,-67.0481379
1.48804e-06,-67.2706221
1.48808e-06,-66.9846636
1.48812e-06,-66.6629855
1.48816e-06,-66.9064064
1.4882e-06,-67.032459
1.48824e-06,-67.2182661
1.48828e-06,-67.1041119
1.48832e-06,-66.11849
1.48836e-06,-67.0251039
1.4884e-06,-66.4009672
1.48844e-06,-66.8252491
1.48848e-06,-67.4573094
1.48852e-06,-66.6855738
1.48856e-06,-66.4761921
1.4886e-06,-66.9819549
1.48864e-06,-66.9687989
1.48868e-06,-67.374893
1.48872e-06,-66.1027717
1.48876e-06,-66.9878121
1.4888e-06,-67.3490272
1.48884e-06,-67.0374645
1.48888e-06,-66.892381
1.48892e-06,-66.2924166
1.48896e-06,-66.7170233
1.489e-06,-66.7989832
1.48904e-06,-66.9631662
1.48908e-06,-66.7320657
1.48912e-06,-66.7971614
1.48916e-06,-66.6715884
1.4892e-06,-67.1634777
1.48924e-06,-66.8630486
1.48928e-06,-66.9817576
1.48932e-06,-66.4637079
1.48936e-06,-66.7540804
1.4894e-06,-66.7403035
1.48944e-06,-67.1465452
1.48948e-06,-66.9922541
1.48952e-06,-66.0662382
1.48956e-06,-66.692642
1.4896e-06,-66.9809117
1.48964e-06,-67.140517
1.48968e-06,-66.8423506
1.48972e-06,-66.7191341
1.48976e-06,-67.102463
1.4898e-06,-67.7076739
1.48984e-06,-66.8124642
1.48988e-06,-66.6186872
1.48992e-06,-66.6821627
1.48996e-06,-66.7477267
1.49e-06,-67.5498737
1.49004e-06,-66.810638
1.49008e-06,-66.382503
1.49012e-06,-66.3490337
1.49016e-06,-66.5151378
1.4902e-06,-66.9435109
1.49024e-06,-66.8152959
1.49028e-06,-65.9189819
1.49032e-06,-66.375526
1.49036e-06,-66.5839258
1.4904e-06,-66.5565586
1.49044e-06,-67.0865343
1.49048e-06,-65.9935743
1.49052e-06,-66.5191575
1.49056e-06,-66.3860103
1.4906e-06,-67.081631
1.49064e-06,-66.9837011
1.49068e-06,-66.2479541
1.49072e-06,-66.409026
1.49076e-06,-66.6106104
1.4908e-06,-67.0427227
1.49084e-06,-66.5044758
1.49088e-06,-66.1360671
1.49092e-06,-67.0264823
1.49096e-06,-66.430868
1.491e-06,-66.3502398
1.49104e-06,-66.6954702
