Wavelength [m],Power [dBm]
1.47e-06,-66.3955131
1.47004e-06,-66.5790981
1.47008e-06,-66.1877884
1.47012e-06,-66.2699581
1.47016e-06,-67.0177524
1.4702e-06,-67.6319384
1.47024e-06,-66.7550102
1.47028e-06,-66.9572695
1.47032e-06,-66.5479069
1.47036e-06,-66.8117663
1.4704e-06,-66.897298
1.47044e-06,-66.5531022
1.47048e-06,-66.1732504
1.47052e-06,-66.4412865
1.47056e-06,-66.1757402
1.4706e-06,-66.4429571
1.47064e-06,-66.3955825
1.47068e-06,-66.2806229
1.47072e-06,-65.9650134
1.47076e-06,-66.5226917
1.4708e-06,-66.6989169
1.47084e-06,-66.8432644
1.47088e-06,-65.8397057
1.47092e-06,-66.3511019
1.47096e-06,-66.6764998
1.471e-06,-66.597644
1.47104e-06,-67.2279574
1.47108e-06,-66.2300938
1.47112e-06,-66.8245384
1.47116e-06,-67.2525795
1.4712e-06,-67.0356542
1.47124e-06,-66.8343184
1.47128e-06,-66.4411872
1.47132e-06,-66.4033539
1.47136e-06,-66.9491658
1.4714e-06,-66.5101459
1.47144e-06,-66.7013773
1.47148e-06,-66.2658971
1.47152e-06,-66.7441798
1.47156e-06,-66.2838036
1.4716e-06,-66.636642
1.47164e-06,-67.3725863
1.47168e-06,-66.0993183
1.47172e-06,-66.8228308
1.47176e-06,-66.3034305
1.4718e-06,-66.6632747
1.47184e-06,-66.7675239
1.47188e-06,-66.2618276
1.47192e-06,-66.7707163
1.47196e-06,-66.3941042
1.472e-06,-66.5510386
1.47204e-06,-66.836678
1.47208e-06,-66.383055
1.47212e-06,-66.539942
1.47216e-06,-67.0682917
1.4722e-06,-66.4327696
1.47224e-06,-67.2077091
1.47228e-06,-66.2233857
1.47232e-06,-66.384458
1.47236e-06,-66.5901046
1.4724e-06,-66.7390763
1.47244e-06,-66.4547604
1.47248e-06,-66.1572105
1.47252e-06,-66.679777
1.47256e-06,-67.1058255
1.4726e-06,-66.661402
1.47264e-06,-66.6280701
1.47268e-06,-65.9478242
1.47272e-06,-66.2594529
1.47276e-06,-66.6458731
1.4728e-06,-67.2153147
1.47284e-06,-66.6898666
1.47288e-06,-66.0359807
1.47292e-06,-66.4616786
1.47296e-06,-66.5428025
1.473e-06,-66.8481063
1.47304e-06,-66.8411295
1.47308e-06,-65.8522925
1.47312e-06,-65.9584613
1.47316e-06,-66.2541157
1.4732e-06,-66.8367783
1.47324e-06,-66.4049523
1.47328e-06,-65.940409
1.47332e-06,-66.0467356
1.47336e-06,-66.7256045
1.4734e-06,-67.0099158
1.47344e-06,-66.9527237
1.47348e-06,-66.3150255
1.47352e-06,-66.5678712
1.47356e-06,-66.9151972
1.4736e-06,-67.1230897
1.47364e-06,-67.4045817
1.47368e-06,-66.8579882
1.47372e-06,-67.2222581
1.47376e-06,-67.4417164
1.4738e-06,-67.3691249
1.47384e-06,-67.1751619
1.47388e-06,-66.6449648
1.47392e-06,-66.5462288
1.47396e-06,-67.4083711
1.474e-06,-67.079124
1.47404e-06,-67.1722658
1.47408e-06,-65.9683274
1.47412e-06,-66.4361057
1.47416e-06,-66.3254141
1.4742e-06,-67.0546857
1.47424e-06,-66.1918716
1.47428e-06,-66.2784703
1.47432e-06,-66.1413449
1.47436e-06,-66.2439867
1.4744e-06,-66.9390351
1.47444e-06,-66.9280427
1.47448e-06,-65.837901
1.47452e-06,-66.1149464
1.47456e-06,-66.7792841
1.4746e-06,-66.9207616
1.47464e-06,-66.8953105
1.47468e-06,-66.6169978
1.47472e-06,-66.2514679
1.47476e-06,-66.8306744
1.4748e-06,-67.4718205
1.47484e-06,-67.2062626
1.47488e-06,-65.9771535
1.47492e-06,-66.0316257
1.47496e-06,-66.9703483
1.475e-06,-67.0463281
1.47504e-06,-66.9092467
1.47508e-06,-66.3221015
1.47512e-06,-66.7477844
1.47516e-06,-67.3507533
1.4752e-06,-68.0808694
1.47524e-06,-67.0491657
1.47528e-06,-66.7188484
1.47532e-06,-67.2533881
1.47536e-06,-67.5545587
1.4754e-06,-67.5863861
1.47544e-06,-67.352271
1.47548e-06,-66.9968621
1.47552e-06,-66.6986651
1.47556e-06,-67.2003628
1.4756e-06,-67.404356
1.47564e-06,-66.5616897
1.47568e-06,-67.3806024
1.47572e-06,-66.4890608
1.47576e-06,-67.1510182
1.4758e-06,-67.0311673
1.47584e-06,-66.946475
1.47588e-06,-67.1626819
1.47592e-06,-66.3557243
1.47596e-06,-67.216233
1.476e-06,-66.78716
1.47604e-06,-67.4406298
1.47608e-06,-66.832292
1.47612e-06,-66.5271785
1.47616e-06,-67.0322857
1.4762e-06,-66.3528715
1.47624e-06,-66.9001289
1.47628e-06,-67.6238117
1.47632e-06,-66.2707396
1.47636e-06,-66.7614023
1.4764e-06,-67.0859746
1.47644e-06,-66.8130893
1.47648e-06,-66.9315496
1.47652e-06,-66.3091782
1.47656e-06,-66.9735274
1.4766e-06,-66.9441951
1.47664e-06,-67.409915
1.47668e-06,-66.3822816
1.47672e-06,-66.1079138
1.47676e-06,-66.1642834
1.4768e-06,-66.0001438
1.47684e-06,-67.0788841
1.47688e-06,-65.9253903
1.47692e-06,-66.3478714
1.47696e-06,-66.7786626
1.477e-06,-66.9546223
1.47704e-06,-67.655435
1.47708e-06,-66.7505358
1.47712e-06,-66.8354686
1.47716e-06,-66.9789962
1.4772e-06,-66.8358215
1.47724e-06,-67.4123408
1.47728e-06,-66.2701745
1.47732e-06,-66.8043431
1.47736e-06,-66.2323017
1.4774e-06,-66.7128296
1.47744e-06,-67.3308671
1.47748e-06,-67.0419292
1.47752e-06,-67.0629782
1.47756e-06,-66.3090221
1.4776e-06,-67.2452565
1.47764e-06,-67.5095901
1.47768e-06,-67.1512283
1.47772e-06,-67.4127516
1.47776e-06,-66.4851608
1.4778e-06,-67.3141073
1.47784e-06,-67.0806191
1.47788e-06,-66.943115
1.47792e-06,-66.8203729
