Wavelength [m],Power [dBm]
1.47e-06,-63.7552783
1.47004e-06,-63.9802492
1.47008e-06,-63.6595009
1.47012e-06,-63.8133602
1.47016e-06,-63.7958246
1.4702e-06,-64.1254385
1.47024e-06,-64.1603445
1.47028e-06,-64.0351295
1.47032e-06,-63.9219826
1.47036e-06,-63.9498061
1.4704e-06,-64.1639682
1.47044e-06,-64.1400644
1.47048e-06,-63.9997283
1.47052e-06,-63.9383647
1.47056e-06,-63.6245511
1.4706e-06,-64.1469348
1.47064e-06,-63.9032151
1.47068e-06,-63.8779355
1.47072e-06,-63.8486217
1.47076e-06,-63.6235968
1.4708e-06,-63.6995627
1.47084e-06,-63.7719411
1.47088e-06,-63.8743993
1.47092e-06,-63.7876027
1.47096e-06,-63.5929031
1.471e-06,-63.6887824
1.47104e-06,-64.2210312
1.47108e-06,-64.1705118
1.47112e-06,-64.3183467
1.47116e-06,-63.8984439
1.4712e-06,-64.1595884
1.47124e-06,-63.843515
1.47128e-06,-63.9367536
1.47132e-06,-63.9391994
1.47136e-06,-63.8202837
1.4714e-06,-64.3420464
1.47144e-06,-63.7341003
1.47148e-06,-63.7441761
1.47152e-06,-63.7200093
1.47156e-06,-63.44726
1.4716e-06,-63.8231635
1.47164e-06,-63.6706633
1.47168e-06,-63.903348
1.47172e-06,-63.4245738
1.47176e-06,-63.1797498
1.4718e-06,-63.3656725
1.47184e-06,-63.5481556
1.47188e-06,-63.2658964
1.47192e-06,-63.3450909
1.47196e-06,-63.4838911
1.472e-06,-64.1868576
1.47204e-06,-63.8423157
1.47208e-06,-63.4569601
1.47212e-06,-63.4975985
1.47216e-06,-63.7956382
1.4722e-06,-64.2094861
1.47224e-06,-64.3044985
1.47228e-06,-64.084643
1.47232e-06,-64.0681949
1.47236e-06,-64.1768299
1.4724e-06,-64.1342036
1.47244e-06,-64.029354
1.47248e-06,-64.0653438
1.47252e-06,-64.1594119
1.47256e-06,-63.8710266
1.4726e-06,-64.0969497
1.47264e-06,-63.9109473
1.47268e-06,-63.6266599
1.47272e-06,-63.8015329
1.47276e-06,-63.97348
1.4728e-06,-64.2306561
1.47284e-06,-64.2247602
1.47288e-06,-64.1241328
1.47292e-06,-63.9395371
1.47296e-06,-63.7901124
1.473e-06,-63.971559
1.47304e-06,-63.8020254
1.47308e-06,-63.6917804
1.47312e-06,-63.7885664
1.47316e-06,-63.565911
1.4732e-06,-64.0796815
1.47324e-06,-63.9771185
1.47328e-06,-63.6541539
1.47332e-06,-63.9784318
1.47336e-06,-63.9325241
1.4734e-06,-64.2678558
1.47344e-06,-64.1520837
1.47348e-06,-63.864521
1.47352e-06,-64.1730357
1.47356e-06,-63.5769559
1.4736e-06,-64.097597
1.47364e-06,-64.0865381
1.47368e-06,-63.9687291
1.47372e-06,-64.1754087
1.47376e-06,-64.2472508
