1056657	1002103	22.50214286
1051334	1004899	28.80214286
1050343	1007334	34.40214286
1045724	1001572	37.30214286
1045252	1004589	36.20214286
1045045	1003504	34.80214286
1049630	1012338	28.40214286
1050271	1009691	22.30214286
1052679	1014274	14.70214286
1054200	1000325	7.902142857
1062852	1013510	3.122142857
1060144	1004058	0.872142857
1069951	1009942	0.342142857
1070592	1010532	1.382142857
1069739	1009347	3.862142857
1067839	1012693	7.502142857
1070876	1011686	11.20214286
1060139	1006969	15.30214286
1060162	1015348	19.40214286
1057150	1011313	23.10214286
1055353	1014126	25.30214286
1058999	1014090	28.50214286
1044084	1007483	30.70214286
1051130	1013568	32.70214286
1048551	1009240	34.50214286
1045119	1007258	35.20214286
1048836	1011900	36.60214286
1048906	1006590	37.00214286
1048292	1013863	37.80214286
1050595	1014780	38.10214286
1049526	1008923	37.80214286
1049990	1013288	38.20214286
1043875	1003559	37.80214286
