1059620	1018425	1.232142857
1061271	1026201	3.142142857
1063548	1040876	8.202142857
1049979	1028730	14.90214286
1060662	1035880	22.40214286
1055030	1037630	29.90214286
1049003	1025232	35.50214286
1057039	1036069	38.40214286
1062512	1043762	38.90214286
1063658	1031449	35.30214286
1070578	1028420	30.30214286
1067941	1031196	25.40214286
1070315	1025175	18.60214286
1084092	1033349	14.00214286
1086721	1039685	9.302142857
1078119	1036372	5.282142857
1069333	1021493	3.002142857
1079486	1038944	1.612142857
1073165	1035997	0.882142857
1067855	1022347	1.012142857
1070286	1039502	1.402142857
1061870	1031153	2.812142857
1064424	1034527	4.492142857
1067676	1041344	5.472142857
1065788	1041332	7.502142857
1052232	1034592	8.902142857
1059924	1032719	11.10214286
1047102	1027915	12.70214286
1060616	1034310	14.60214286
1053866	1032990	16.00214286
1060043	1032065	17.20214286
1067416	1045963	19.10214286
1062631	1042015	19.60214286
