1068020	1028566	1.022142857
1051764	1021095	3.102142857
1063694	1037929	8.202142857
1059425	1039444	14.90214286
1051028	1032113	22.20214286
1047526	1030669	29.80214286
1056017	1029891	35.50214286
1052415	1036019	38.60214286
1068219	1037006	38.10214286
1068715	1030873	35.00214286
1067252	1026964	30.30214286
1082300	1042261	25.50214286
1068536	1013622	18.30214286
1086889	1034759	13.60214286
1078651	1024282	9.102142857
1077609	1032942	5.522142857
1076369	1038744	2.912142857
1068189	1034777	1.272142857
1070035	1036855	0.762142857
1066682	1034126	1.072142857
1067740	1042394	1.752142857
1069620	1033979	2.752142857
1060237	1034174	4.112142857
1065401	1035502	5.722142857
1055593	1032650	7.802142857
1060994	1031015	9.602142857
1068292	1037144	10.90214286
1062788	1039806	12.10214286
1060227	1030065	14.60214286
1055030	1034877	15.70214286
1059307	1031237	17.30214286
1065598	1044714	18.80214286
1066941	1041377	20.40214286
